entry_date,exit_date,ticker,entry_price,exit_price,shares,pnl,return_pct,exit_reason
2020-01-31,2020-02-05,XLU,57.6113166809082,57.45262145996094,21,-3.332599639892578,-0.2754584170089891,REBALANCE
2020-01-31,2020-02-05,XLK,90.67839813232422,94.83515167236328,13,54.03779602050781,4.58406150268913,REBALANCE
2020-01-31,2020-02-05,XLRE,32.3984489440918,32.82789611816406,38,16.318992614746094,1.3255176962740922,REBALANCE
2020-01-31,2020-02-05,XLP,54.317527770996094,55.08269119262695,23,17.598758697509766,1.4086860227821907,REBALANCE
2020-01-31,2020-02-05,XLY,119.27763366699219,122.93246459960938,10,36.548309326171875,3.064137693090907,REBALANCE
2020-01-31,2020-02-05,XLC,51.049400329589844,52.28041458129883,24,29.544342041015625,2.4114176538043486,REBALANCE
2020-01-31,2020-02-05,XLF,26.877408981323242,27.873199462890625,46,45.80636215209961,3.7049348107153657,REBALANCE
2020-01-31,2020-02-05,XLI,73.88896179199219,76.51258850097656,16,41.97802734375,3.5507694862058736,REBALANCE
2020-02-05,2020-02-10,XLU,57.45262145996094,57.50273513793945,22,1.1025009155273438,0.08722609465861009,REBALANCE
2020-02-05,2020-02-10,XLK,94.83515167236328,96.1097640991211,13,16.569961547851562,1.3440295125602297,REBALANCE
2020-02-05,2020-02-10,XLB,54.30432891845703,53.47627639770508,23,-19.045207977294922,-1.5248370383056375,REBALANCE
2020-02-05,2020-02-10,XLRE,32.82789611816406,33.36471176147461,38,20.39899444580078,1.635242299348949,REBALANCE
2020-02-05,2020-02-10,XLY,122.93246459960938,123.50355529785156,10,5.710906982421875,0.46455645390517386,REBALANCE
2020-02-05,2020-02-10,XLP,55.08269119262695,55.478153228759766,23,9.095626831054688,0.7179424744333307,REBALANCE
2020-02-05,2020-02-10,XLV,94.5658187866211,94.41088104248047,13,-2.014190673828125,-0.16384117023321432,REBALANCE
2020-02-05,2020-02-10,XLF,27.873199462890625,27.819379806518555,45,-2.421884536743164,-0.1930874725871501,REBALANCE
2020-02-10,2020-02-18,XLK,96.1097640991211,96.62339782714844,13,6.677238464355469,0.5344240856710591,REBALANCE
2020-02-10,2020-02-18,XLU,57.50273513793945,59.28171157836914,22,39.137481689453125,3.093724909192974,REBALANCE
2020-02-10,2020-02-18,XLRE,33.36471176147461,34.55393600463867,38,45.190521240234375,3.5643174491236884,REBALANCE
2020-02-10,2020-02-18,XLP,55.478153228759766,55.50394821166992,23,0.5932846069335938,0.046495749063235614,REBALANCE
2020-02-10,2020-02-18,XLY,123.50355529785156,125.3309555053711,10,18.274002075195312,1.4796336859391745,REBALANCE
2020-02-10,2020-02-18,XLV,94.41088104248047,94.38352966308594,13,-0.35556793212890625,-0.028970579548159847,REBALANCE
2020-02-10,2020-02-18,XLC,53.20840835571289,54.2784538269043,24,25.68109130859375,2.01104581824334,REBALANCE
2020-02-10,2020-02-18,XLI,76.63101959228516,76.66744232177734,16,0.582763671875,0.047530007673102226,REBALANCE
2020-02-18,2020-02-24,XLK,96.62339782714844,90.67839813232422,13,-77.28499603271484,-6.152753710296288,STOP_LOSS
2020-02-18,2020-02-24,XLY,125.3309555053711,119.75350952148438,10,-55.77445983886719,-4.450174309608368,STOP_LOSS
2020-02-18,2020-02-24,XLC,54.2784538269043,51.36188507080078,23,-67.08108139038086,-5.373345315628453,STOP_LOSS
2020-02-18,2020-02-24,XLI,76.66744232177734,73.98004913330078,16,-42.998291015625,-3.505259999671606,STOP_LOSS
2020-02-18,2020-02-24,XLF,27.720699310302734,26.70696258544922,46,-46.63188934326172,-3.656966635314096,STOP_LOSS
2020-02-18,2020-02-24,XLU,59.28171157836914,58.05397033691406,21,-25.78256607055664,-2.0710286676389744,REBALANCE
2020-02-18,2020-02-24,XLRE,34.55393600463867,34.1657829284668,37,-14.361663818359375,-1.1233252157431983,REBALANCE
2020-02-18,2020-02-24,XLP,55.50394821166992,54.300323486328125,23,-27.683368682861328,-2.168538931233599,REBALANCE
2020-02-24,2020-02-25,XLB,52.21193313598633,49.95927047729492,24,-54.06390380859375,-4.314459403034032,STOP_LOSS
2020-02-24,2020-02-25,XLF,26.70696258544922,25.800886154174805,47,-42.58559226989746,-3.392659979117474,STOP_LOSS
2020-02-24,2020-02-25,XLK,90.67839813232422,87.77720642089844,13,-37.715492248535156,-3.1994298214136574,STOP_LOSS
2020-02-24,2020-02-25,XLI,73.98004913330078,70.96475219726562,16,-48.2447509765625,-4.075824457215549,STOP_LOSS
2020-02-24,2020-02-26,XLRE,34.1657829284668,33.017845153808594,36,-41.32575988769531,-3.3599047826934014,STOP_LOSS
2020-02-24,2020-02-26,XLU,58.05397033691406,56.2583122253418,21,-37.70882034301758,-3.0930840753030875,STOP_LOSS
2020-02-24,2020-02-26,XLY,119.75350952148438,115.63231658935547,10,-41.21192932128906,-3.4413963720950846,STOP_LOSS
2020-02-24,2020-02-27,XLP,54.300323486328125,50.86143112182617,23,-79.09452438354492,-6.333097380843055,STOP_LOSS
2020-03-02,2020-03-03,XLK,88.91865539550781,85.54186248779297,13,-43.89830780029297,-3.7976202999190245,STOP_LOSS
2020-03-02,2020-03-03,XLC,49.73316192626953,48.09495544433594,24,-39.31695556640625,-3.293992214615815,STOP_LOSS
2020-03-02,2020-03-06,XLY,114.03328704833984,109.12207794189453,10,-49.112091064453125,-4.30682060788391,STOP_LOSS
2020-03-02,2020-03-09,XLV,88.35926818847656,83.93901062011719,13,-57.463348388671875,-5.0025963987508915,STOP_LOSS
2020-03-02,2020-03-09,XLRE,31.894678115844727,29.549240112304688,37,-86.78120613098145,-7.35369704946126,STOP_LOSS
2020-03-02,2020-03-09,XLP,52.52070236206055,50.60350799560547,23,-44.0954704284668,-3.6503593444706217,STOP_LOSS
2020-03-02,2020-03-09,XLU,54.98882293701172,53.001075744628906,21,-41.74269104003906,-3.614820405702679,STOP_LOSS
2020-03-02,2020-03-09,XLB,48.9531364440918,43.20128631591797,24,-138.04440307617188,-11.749707058592406,STOP_LOSS
2020-04-13,2020-04-15,XLE,27.04849624633789,25.656064987182617,42,-58.482112884521484,-5.147906362239252,STOP_LOSS
2020-04-13,2020-04-15,XLB,45.07643127441406,43.5616340637207,25,-37.869930267333984,-3.3605082919534013,STOP_LOSS
2020-04-13,2020-04-15,XLF,20.383277893066406,19.587121963500977,56,-44.58473205566406,-3.9059268766396538,STOP_LOSS
2020-04-13,2020-04-20,XLY,102.00032043457031,106.12242889404297,11,45.34319305419922,4.041270107692307,REBALANCE
2020-04-13,2020-04-20,XLK,81.64753723144531,83.9805908203125,14,32.662750244140625,2.8574696408217637,REBALANCE
2020-04-13,2020-04-20,XLU,49.685096740722656,49.128360748291016,23,-12.804927825927734,-1.1205291504954085,REBALANCE
2020-04-13,2020-04-20,XLRE,28.20640754699707,27.67389488220215,40,-21.300506591796875,-1.8879138149998642,REBALANCE
2020-04-13,2020-04-20,XLV,86.0864486694336,91.56300354003906,13,71.1952133178711,6.361692177168421,REBALANCE
2020-04-20,2020-04-21,XLV,91.56300354003906,88.77893829345703,12,-33.408782958984375,-3.0406006126312835,STOP_LOSS
2020-04-20,2020-04-21,XLK,83.9805908203125,80.4618911743164,13,-45.74309539794922,-4.189896274396087,STOP_LOSS
2020-04-20,2020-04-27,XLE,26.320270538330078,28.30489730834961,43,85.33895111083984,7.540297760729042,REBALANCE
2020-04-20,2020-04-27,XLRE,27.67389488220215,28.322893142700195,41,26.608928680419922,2.3451641457070016,REBALANCE
2020-04-20,2020-04-27,XLU,49.128360748291016,49.710411071777344,23,13.387157440185547,1.1847542124771016,REBALANCE
2020-04-20,2020-04-27,XLY,106.12242889404297,109.3646240234375,10,32.42195129394531,3.055145988631369,REBALANCE
2020-04-20,2020-04-27,XLB,43.9380989074707,45.88311767578125,25,48.62546920776367,4.426724907708368,REBALANCE
2020-04-20,2020-04-27,XLI,56.3863410949707,57.92865753173828,20,30.846328735351562,2.735266035740591,REBALANCE
2020-04-27,2020-04-29,XLE,28.30489730834961,31.097776412963867,41,114.50804328918457,9.867123254993725,TAKE_PROFIT
2020-04-27,2020-05-01,XLV,93.02832794189453,89.59400939941406,12,-41.211822509765625,-3.6916911423212295,STOP_LOSS
2020-04-27,2020-05-01,XLRE,28.322893142700195,27.357715606689453,41,-39.57227897644043,-3.407764634593846,STOP_LOSS
2020-04-27,2020-05-04,XLY,109.3646240234375,107.9300308227539,10,-14.345932006835938,-1.3117525100037386,REBALANCE
2020-04-27,2020-05-04,XLB,45.88311767578125,45.685935974121094,25,-4.929542541503906,-0.4297478280649525,REBALANCE
2020-04-27,2020-05-04,XLC,46.58763885498047,47.356815338134766,24,18.460235595703125,1.6510312650714454,REBALANCE
2020-04-27,2020-05-04,XLK,85.47222137451172,86.13197326660156,13,8.576774597167969,0.771890424140298,REBALANCE
2020-04-27,2020-05-04,XLI,57.92865753173828,56.44142150878906,20,-29.744720458984375,-2.5673579991636886,REBALANCE
2020-05-04,2020-05-11,XLE,29.681333541870117,30.489578247070312,39,31.521543502807617,2.7230740965868083,REBALANCE
2020-05-04,2020-05-11,XLC,47.356815338134766,49.2750244140625,24,46.037017822265625,4.05054491572423,REBALANCE
2020-05-04,2020-05-11,XLY,107.9300308227539,111.89908599853516,10,39.6905517578125,3.6774335609144337,REBALANCE
2020-05-04,2020-05-11,XLB,45.685935974121094,46.322330474853516,25,15.909862518310547,1.3929768257192165,REBALANCE
2020-05-04,2020-05-11,XLK,86.13197326660156,91.22838592529297,13,66.25336456298828,5.916981192241644,REBALANCE
2020-05-04,2020-05-11,XLV,89.5482177734375,92.60704803466797,12,36.705963134765625,3.4158471684712977,REBALANCE
2020-05-04,2020-05-11,XLRE,27.341081619262695,27.415958404541016,42,3.144824981689453,0.27386182566224715,REBALANCE
2020-05-04,2020-05-11,XLF,19.77711296081543,19.77711296081543,58,0.0,0.0,REBALANCE
2020-05-11,2020-05-13,XLE,30.489578247070312,28.59297752380371,39,-73.96742820739746,-6.220488548243008,STOP_LOSS
2020-05-11,2020-05-13,XLC,49.2750244140625,47.489768981933594,24,-42.84613037109375,-3.6230432219114594,STOP_LOSS
2020-05-11,2020-05-13,XLK,91.22838592529297,87.8052749633789,13,-44.50044250488281,-3.7522432598086852,STOP_LOSS
2020-05-11,2020-05-13,XLY,111.89908599853516,107.56658935546875,10,-43.32496643066406,-3.871789125358116,STOP_LOSS
2020-05-11,2020-05-13,XLB,46.322330474853516,44.6551513671875,25,-41.67947769165039,-3.5990829705147442,STOP_LOSS
2020-05-11,2020-05-13,XLI,57.21258544921875,54.21057891845703,20,-60.040130615234375,-5.2471086688195,STOP_LOSS
2020-05-11,2020-05-18,XLV,92.60704803466797,92.72610473632812,12,1.428680419921875,0.12856116698114484,REBALANCE
2020-05-11,2020-05-18,XLP,50.18431091308594,50.40910720825195,23,5.170314788818359,0.44794138063455335,REBALANCE
2020-05-18,2020-05-26,XLE,31.153785705566406,31.649946212768555,37,18.357938766479492,1.5926170639143145,REBALANCE
2020-05-18,2020-05-26,XLK,91.56302642822266,92.16543579101562,12,7.228912353515625,0.6579177057512542,REBALANCE
2020-05-18,2020-05-26,XLC,49.69284439086914,51.14574432373047,23,33.41669845581055,2.9237608566602624,REBALANCE
2020-05-18,2020-05-26,XLB,47.67578887939453,48.74241638183594,24,25.59906005859375,2.237251920759298,REBALANCE
2020-05-18,2020-05-26,XLY,114.6248550415039,117.7809829711914,10,31.561279296875,2.75344115248366,REBALANCE
2020-05-18,2020-05-26,XLI,58.18571090698242,61.06836700439453,19,54.77046585083008,4.954233698408217,REBALANCE
2020-05-18,2020-05-26,XLF,20.021385192871094,20.862775802612305,57,47.95926475524902,4.202459528328739,REBALANCE
2020-05-18,2020-05-26,XLV,92.72610473632812,91.06846618652344,12,-19.89166259765625,-1.7876719339373515,REBALANCE
2020-05-26,2020-06-01,XLC,51.14574432373047,51.88644027709961,23,17.036006927490234,1.4482064210090684,REBALANCE
2020-05-26,2020-06-01,XLE,31.649946212768555,31.56191635131836,37,-3.2571048736572266,-0.27813589589824605,REBALANCE
2020-05-26,2020-06-01,XLK,92.16543579101562,93.64749145507812,12,17.78466796875,1.6080384705423167,REBALANCE
2020-05-26,2020-06-01,XLY,117.7809829711914,119.90419006347656,10,21.232070922851562,1.8026739450837104,REBALANCE
2020-05-26,2020-06-01,XLI,61.06836700439453,62.261844635009766,19,22.676074981689453,1.9543303499983011,REBALANCE
2020-05-26,2020-06-01,XLB,48.74241638183594,50.0421028137207,24,31.192474365234375,2.666438244881708,REBALANCE
2020-05-26,2020-06-01,XLF,20.862775802612305,21.4237003326416,56,31.411773681640625,2.6886380572572754,REBALANCE
2020-05-26,2020-06-01,XLRE,28.073284149169922,29.40454864501953,42,55.913108825683594,4.742104588746421,REBALANCE
2020-06-01,2020-06-05,XLI,62.261844635009766,68.66060638427734,19,121.57647323608398,10.277179847109053,TAKE_PROFIT
2020-06-01,2020-06-05,XLF,21.4237003326416,23.739774703979492,56,129.70016479492188,10.810804554659835,TAKE_PROFIT
2020-06-01,2020-06-08,XLY,119.90419006347656,127.4406509399414,10,75.36460876464844,6.28540243045308,REBALANCE
2020-06-01,2020-06-08,XLB,50.0421028137207,53.69911575317383,24,87.768310546875,7.307872239234592,REBALANCE
2020-06-01,2020-06-08,XLC,51.88644027709961,53.700172424316406,23,41.71583938598633,3.4955802277638615,REBALANCE
2020-06-01,2020-06-08,XLU,50.95043182373047,53.000267028808594,23,47.146209716796875,4.0231949597008265,REBALANCE
2020-06-01,2020-06-08,XLRE,29.40454864501953,31.501314163208008,40,83.87062072753906,7.13075226388018,REBALANCE
2020-06-01,2020-06-08,XLK,93.64749145507812,97.45304870605469,12,45.66668701171875,4.0637044215990015,REBALANCE
2020-06-08,2020-06-09,XLE,37.49979019165039,36.091346740722656,34,-47.88707733154297,-3.755870216152124,STOP_LOSS
2020-06-08,2020-06-10,XLF,24.192134857177734,22.789823532104492,53,-74.32250022888184,-5.796558812820852,STOP_LOSS
2020-06-08,2020-06-10,XLI,70.03768157958984,66.6592788696289,18,-60.811248779296875,-4.823692951803049,STOP_LOSS
2020-06-08,2020-06-10,XLRE,31.501314163208008,30.552780151367188,40,-37.94136047363281,-3.011093463994785,STOP_LOSS
