date,equity,cash,positions,market_mode,daily_return,cummax,drawdown
2020-01-31,10000.0,294.3516159057617,8,NEUTRAL,,10000.0,0.0
2020-02-03,10051.93794631958,294.3516159057617,8,NEUTRAL,0.005193794631958015,10051.93794631958,0.0
2020-02-04,10163.75415802002,294.3516159057617,8,NEUTRAL,0.011123846197377274,10163.75415802002,0.0
2020-02-05,10238.499240875244,265.34774589538574,8,NEUTRAL,0.0073540821327564565,10238.499240875244,0.0
2020-02-06,10253.705850601196,265.34774589538574,8,NEUTRAL,0.0014852381553385197,10253.705850601196,0.0
2020-02-07,10203.312337875366,265.34774589538574,8,NEUTRAL,-0.004914663387079243,10253.705850601196,-0.49146633870792433
2020-02-10,10267.894290924072,244.07617950439453,8,NEUTRAL,0.0063295085860475275,10267.894290924072,0.0
2020-02-11,10299.27042388916,244.07617950439453,8,NEUTRAL,0.0030557514594615753,10299.27042388916,0.0
2020-02-12,10363.63260269165,244.07617950439453,8,NEUTRAL,0.0062491978706764595,10363.63260269165,0.0
2020-02-13,10375.039100646973,244.07617950439453,8,NEUTRAL,0.0011006273951046364,10375.039100646973,0.0
2020-02-14,10406.176933288574,244.07617950439453,8,NEUTRAL,0.0030012255702882573,10406.176933288574,0.0
2020-02-18,10403.676284790039,344.023983001709,8,NEUTRAL,-0.00024030424569621012,10406.176933288574,-0.02403042456962101
2020-02-19,10406.053241729736,344.023983001709,8,NEUTRAL,0.00022847278929405412,10406.176933288574,-0.0011886359383539435
2020-02-20,10395.652667999268,344.023983001709,8,NEUTRAL,-0.000999473430403075,10406.176933288574,-0.10113479096862665
2020-02-21,10317.39990234375,344.023983001709,8,NEUTRAL,-0.007527450959996185,10406.176933288574,-0.8531185997888713
2020-02-24,10046.078186035156,279.71985244750977,8,NEUTRAL,-0.026297489568758436,10406.176933288574,-3.460432679185854
2020-02-25,9752.419397354126,4967.9237995147705,4,NEUTRAL,-0.029231186861479852,10406.176933288574,-6.28239881106698
2020-02-26,9713.758295059204,8494.313638687134,1,NEUTRAL,-0.00396425755699259,10406.176933288574,-6.653919519803431
2020-02-27,9664.126379013062,9664.126379013062,0,NEUTRAL,-0.005109445236184951,10406.176933288574,-7.130866206029507
2020-02-28,9664.126379013062,9664.126379013062,0,NEUTRAL,0.0,10406.176933288574,-7.130866206029507
2020-03-02,9664.126379013062,307.8653163909912,8,NEUTRAL,0.0,10406.176933288574,-7.130866206029507
2020-03-03,9482.962795257568,2574.188467025757,6,NEUTRAL,-0.01874598661591531,10406.176933288574,-8.871789745162928
2020-03-04,9803.36561012268,2574.188467025757,6,NEUTRAL,0.0337872057270272,10406.176933288574,-5.792822157746958
2020-03-05,9624.254133224487,2574.188467025757,6,NEUTRAL,-0.018270406717591725,10406.176933288574,-7.514025612641417
2020-03-06,9530.68916130066,3665.409246444702,5,NEUTRAL,-0.00972178941127777,10406.176933288574,-8.413154779132148
2020-03-09,9163.672479629517,9163.672479629517,0,RISK_OFF,-0.038508934187195254,10406.176933288574,-11.940066574155395
2020-03-10,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-11,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-12,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-13,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-16,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-17,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-18,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-19,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-20,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-23,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-24,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-25,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-26,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-27,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-30,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-03-31,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-01,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-02,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-03,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-06,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-07,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-08,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-09,9163.672479629517,9163.672479629517,0,RISK_OFF,0.0,10406.176933288574,-11.940066574155395
2020-04-13,9163.672479629517,104.05473518371582,8,RISK_ON,0.0,10406.176933288574,-11.940066574155395
2020-04-14,9378.03819847107,104.05473518371582,8,RISK_ON,0.023392992200242713,10406.176933288574,-9.880081238370709
2020-04-15,9081.627290725708,3367.529077529907,5,RISK_ON,-0.031606920495769186,10406.176933288574,-12.728494345754704
2020-04-16,9127.48644065857,3367.529077529907,5,RISK_ON,0.005049662187710968,10406.176933288574,-12.287802723587859
2020-04-17,9274.25376701355,3367.529077529907,5,RISK_ON,0.01607970905343703,10406.176933288574,-10.877416110945493
2020-04-20,9137.831220626831,263.57044982910156,8,RISK_ON,-0.014709813836660701,10406.176933288574,-12.188392728595653
2020-04-21,8922.097751617432,2374.9221954345703,6,RISK_ON,-0.023608826186505172,10406.176933288574,-14.261521701823899
2020-04-22,9068.43144416809,2374.9221954345703,6,RISK_ON,0.016401265332934845,10406.176933288574,-12.855302170013438
2020-04-23,9089.569004058838,2374.9221954345703,6,RISK_ON,0.002330894821324536,10406.176933288574,-12.652177045135637
2020-04-24,9147.536624908447,2374.9221954345703,6,RISK_ON,0.006377378379956777,10406.176933288574,-12.095126927486998
2020-04-27,9295.908535003662,229.28948593139648,8,RISK_ON,0.016219876036484226,10406.176933288574,-10.669320783247949
2020-04-28,9313.16134262085,229.28948593139648,8,RISK_ON,0.0018559571183625057,10406.176933288574,-10.503526873267454
2020-04-29,9586.099479675293,1504.2981624603271,7,RISK_ON,0.0293067119760253,10406.176933288574,-7.880679512472211
2020-04-30,9496.26678276062,1504.2981624603271,7,RISK_ON,-0.009371141735503463,10406.176933288574,-8.743942721339092
2020-05-01,9291.01022529602,3701.092706680298,5,RISK_ON,-0.021614447251757873,10406.176933288574,-10.716391957792105
2020-05-04,9307.649328231812,302.3726692199707,8,RISK_ON,0.00179088199585542,10406.176933288574,-10.556495551624302
2020-05-05,9363.722471237183,302.3726692199707,8,RISK_ON,0.006024415083547563,10406.176933288574,-10.017650754300156
2020-05-06,9262.313831329346,302.3726692199707,8,RISK_ON,-0.010829949330443789,10406.176933288574,-10.992155037265384
2020-05-07,9406.593507766724,302.3726692199707,8,RISK_ON,0.01557706627790556,10406.176933288574,-9.605673937027326
2020-05-08,9597.783100128174,302.3726692199707,8,RISK_ON,0.020325061586172533,10406.176933288574,-7.768403692756842
2020-05-11,9546.912693023682,302.42536544799805,8,NEUTRAL,-0.005300224705412693,10406.176933288574,-8.25725187812415
2020-05-12,9377.510181427002,302.42536544799805,8,NEUTRAL,-0.01774421920926006,10406.176933288574,-9.885155311658645
2020-05-13,9191.676279067993,6975.031843185425,2,NEUTRAL,-0.019816976869518,10406.176933288574,-11.67095910444772
2020-05-14,9200.760633468628,6975.031843185425,2,NEUTRAL,0.0009883240145567296,10406.176933288574,-11.58366139214787
2020-05-15,9219.935869216919,6975.031843185425,2,NEUTRAL,0.0020840924475895584,10406.176933288574,-11.399393568611726
2020-05-18,9247.154829025269,202.84443283081055,8,RISK_ON,0.0029521853724847613,10406.176933288574,-11.137828154311713
2020-05-19,9140.180305480957,202.84443283081055,8,RISK_ON,-0.011568371625890417,10406.176933288574,-12.165818781706372
2020-05-20,9320.009359359741,202.84443283081055,8,RISK_ON,0.019674563068624362,10406.176933288574,-10.437719643746057
2020-05-21,9261.467016220093,202.84443283081055,8,RISK_ON,-0.006281360981773787,10406.176933288574,-11.000292657014521
2020-05-22,9259.233938217163,202.84443283081055,8,RISK_ON,-0.00024111493341372192,10406.176933288574,-11.021751815524361
2020-05-26,9446.155834197998,137.45110702514648,8,NEUTRAL,0.020187619972460213,10406.176933288574,-9.22549275536092
2020-05-27,9622.427551269531,137.45110702514648,8,NEUTRAL,0.018660682733326883,10406.176933288574,-7.531578475394629
2020-05-28,9555.41787147522,137.45110702514648,8,NEUTRAL,-0.006963905878976551,10406.176933288574,-8.1755198596695
2020-05-29,9546.945392608643,137.45110702514648,8,NEUTRAL,-0.0008866675409213709,10406.176933288574,-8.256937645671913
2020-06-01,9640.14500617981,192.19160270690918,8,RISK_ON,0.009762244334541093,10406.176933288574,-7.361319454969928
2020-06-02,9727.665517807007,192.19160270690918,8,RISK_ON,0.009078754683782497,10406.176933288574,-6.520275600072301
2020-06-03,9925.112588882446,192.19160270690918,8,RISK_ON,0.02029747740750354,10406.176933288574,-4.622873006005113
2020-06-04,9901.691621780396,192.19160270690918,8,RISK_ON,-0.002359768404872842,10406.176933288574,-4.8479409368330835
2020-06-05,10164.762895584106,2826.170545578003,6,RISK_ON,0.026568316188018137,10406.176933288574,-2.3199109457018974
2020-06-08,10272.95527458191,178.45220565795898,8,RISK_ON,0.010643866473737829,10406.176933288574,-1.280217120665117
2020-06-09,10098.132913589478,1405.5577354431152,7,RISK_ON,-0.017017728231036866,10406.176933288574,-2.96020355673261
2020-06-10,9961.757362365723,5035.3964195251465,4,RISK_ON,-0.013505026363856643,10406.176933288574,-4.270728566042226
2020-06-11,9698.011695861816,9698.011695861816,0,RISK_ON,-0.02647581715855718,10406.176933288574,-6.805239253249584
2020-06-12,9698.011695861816,9698.011695861816,0,RISK_ON,0.0,10406.176933288574,-6.805239253249584
2020-06-15,9698.011695861816,194.3365821838379,8,NEUTRAL,0.0,10406.176933288574,-6.805239253249584
2020-06-16,9849.606523513794,194.3365821838379,8,NEUTRAL,0.015631536897059428,10406.176933288574,-5.348461912024128
2020-06-17,9792.749387741089,194.3365821838379,8,NEUTRAL,-0.00577252864233424,10406.176933288574,-5.894840626677955
2020-06-18,9777.355989456177,194.3365821838379,8,NEUTRAL,-0.0015719179237020375,10406.176933288574,-6.042766213409722
2020-06-19,9684.950798034668,194.3365821838379,8,NEUTRAL,-0.009450938630153005,10406.176933288574,-6.930750263785712
2020-06-22,9730.733589172363,195.80901527404785,8,NEUTRAL,0.004727209470902549,10406.176933288574,-6.4907924249828834
2020-06-23,9758.278861999512,195.80901527404785,8,NEUTRAL,0.002830749868416804,10406.176933288574,-6.226091247944144
2020-06-24,9508.17198753357,2535.2260875701904,6,NEUTRAL,-0.025630224141257485,10406.176933288574,-8.629537547861165
2020-06-25,9565.26548576355,2535.2260875701904,6,NEUTRAL,0.0060046766407715335,10406.176933288574,-8.08088746631832
2020-06-26,9402.636741638184,7055.724327087402,2,NEUTRAL,-0.017002010489663322,10406.176933288574,-9.643697181816513
