date,portfolio_value,capital,withdrawn,total_value,cot_stance,cot_composite,peak,drawdown,returns
2020-02-05,101243.21702194214,50466.26988983154,1240.7503719329834,102483.96739387512,INVESTED,0.1205108377985828,103476.85733222961,-0.9595285013021315,0.0018640706903789717
2020-02-06,101350.16525268555,50466.26988983154,1240.7503719329834,102590.91562461853,INVESTED,0.1205108377985828,103476.85733222961,-0.8561737672092451,0.0010435606023366795
2020-02-07,101273.30609512329,50667.10083770752,1536.3652362823486,102809.67133140564,INVESTED,0.1205108377985828,103476.85733222961,-0.6447683260053627,0.0021323106968607064
2020-02-10,101593.14696121216,50667.10083770752,1536.3652362823486,103129.5121974945,INVESTED,0.1205108377985828,103476.85733222961,-0.33567422097087185,0.0031109997916234366
2020-02-11,101610.01239395142,50667.10083770752,1536.3652362823486,103146.37763023376,INVESTED,0.7156947577976358,103476.85733222961,-0.319375472464134,0.000163536434720557
2020-02-12,102107.63400650024,50667.10083770752,1536.3652362823486,103643.9992427826,INVESTED,0.7156947577976358,103643.9992427826,0.0,0.004824421603371709
2020-02-13,102003.23276901245,50667.10083770752,1536.3652362823486,103539.5980052948,INVESTED,0.7156947577976358,103643.9992427826,-0.10073061465259991,-0.0010073061465259991
2020-02-14,102060.44692611694,51081.29099273682,1950.5553913116455,104011.00231742859,INVESTED,0.7156947577976358,104011.00231742859,0.0,0.004552889147876327
2020-02-18,102123.3363494873,51081.29099273682,1950.5553913116455,104073.89174079895,INVESTED,0.7003583600418057,104073.89174079895,0.0,0.0006046420279504083
2020-02-19,101899.17974853516,51081.29099273682,1950.5553913116455,103849.7351398468,INVESTED,0.7003583600418057,104073.89174079895,-0.2153821647319809,-0.002153821647319809
2020-02-20,101968.31340026855,51081.29099273682,1950.5553913116455,103918.8687915802,INVESTED,0.7003583600418057,104073.89174079895,-0.14895469615457957,0.000665708503158946
2020-02-21,101646.78890228271,51081.29099273682,1950.5553913116455,103597.34429359436,INVESTED,0.7003583600418057,104073.89174079895,-0.4578933671390506,-0.003093995361234003
2020-02-24,99054.7285079956,49558.021114349365,1950.5553913116455,101005.28389930725,INVESTED,0.7003583600418057,104073.89174079895,-2.948489568482948,-0.025020529357791532
2020-02-25,97995.63108825684,49558.021114349365,1950.5553913116455,99946.18647956848,INVESTED,0.1775858354339008,104073.89174079895,-3.966129441484434,-0.01048556450566085
2020-02-26,97600.87942886353,49558.021114349365,1950.5553913116455,99551.43482017517,INVESTED,0.1775858354339008,104073.89174079895,-4.345428853460365,-0.0039496420353567485
2020-02-27,45827.978746414185,45827.978746414185,1950.5553913116455,47778.53413772583,INVESTED,0.1775858354339008,104073.89174079895,-54.0917195095187,-0.5200618230763763
2020-02-28,45827.978746414185,45827.978746414185,1950.5553913116455,47778.53413772583,INVESTED,0.1775858354339008,104073.89174079895,-54.0917195095187,0.0
2020-03-02,91461.8657245636,45827.978746414185,1950.5553913116455,93412.42111587524,INVESTED,0.1775858354339008,104073.89174079895,-10.244135629593455,0.9551127467955738
2020-03-03,90299.70855140686,45827.978746414185,1950.5553913116455,92250.2639427185,DEFENSIVE,-0.9124791268466472,104073.89174079895,-11.360801061929882,-0.012441141759029217
2020-03-04,92519.88736152649,45827.978746414185,1950.5553913116455,94470.44275283813,DEFENSIVE,-0.9124791268466472,104073.89174079895,-9.227529428685788,0.024066910112021223
2020-03-05,91378.05502510071,45827.978746414185,1950.5553913116455,93328.61041641235,DEFENSIVE,-0.9124791268466472,104073.89174079895,-10.324665624254969,-0.01208666227396804
2020-03-06,90862.07299995422,45827.978746414185,1950.5553913116455,92812.62839126587,DEFENSIVE,-0.9124791268466472,104073.89174079895,-10.82044993337984,-0.005528658605804648
2020-03-09,85280.94798088074,42670.44027137756,1950.5553913116455,87231.50337219238,DEFENSIVE,-0.9124791268466472,104073.89174079895,-16.183106144001368,-0.060133250354094
2020-03-10,86090.72745323181,42670.44027137756,1950.5553913116455,88041.28284454346,DEFENSIVE,-1.1203490530679394,104073.89174079895,-15.405024860783989,0.009283108063562473
2020-03-11,83934.65130805969,42670.44027137756,1950.5553913116455,85885.20669937134,DEFENSIVE,-1.1203490530679394,104073.89174079895,-17.4767030781624,-0.024489376750440495
2020-03-12,37304.53617668152,37304.53617668152,1950.5553913116455,39255.091567993164,DEFENSIVE,-1.1203490530679394,104073.89174079895,-62.28151853323611,-0.5429353543340718
2020-03-13,37304.53617668152,37304.53617668152,1950.5553913116455,39255.091567993164,DEFENSIVE,-1.1203490530679394,104073.89174079895,-62.28151853323611,0.0
2020-03-16,74570.38925743103,37304.53617668152,1950.5553913116455,76520.94464874268,DEFENSIVE,-1.1203490530679394,104073.89174079895,-26.474408356591695,0.9493253382482085
2020-03-17,77311.64007759094,37304.53617668152,1950.5553913116455,79262.19546890259,DEFENSIVE,-1.0394685672331794,104073.89174079895,-23.840461672838266,0.03582353606248834
2020-03-18,76136.01654243469,37304.53617668152,1950.5553913116455,78086.57193374634,DEFENSIVE,-1.0394685672331794,104073.89174079895,-24.970066336882347,-0.014832083923507877
2020-03-19,75086.8887500763,37304.53617668152,1950.5553913116455,77037.44414138794,DEFENSIVE,-1.0394685672331794,104073.89174079895,-25.978126835831784,-0.013435444358455673
2020-03-20,73133.71070289612,37304.53617668152,1950.5553913116455,75084.26609420776,DEFENSIVE,-1.0394685672331794,104073.89174079895,-27.85484924383461,-0.025353619515147474
2020-03-23,68755.32621574402,34404.883600234985,1950.5553913116455,70705.88160705566,DEFENSIVE,-1.0394685672331794,104073.89174079895,-32.0618452674451,-0.05831294244334184
2020-03-24,70954.10684013367,34404.883600234985,1950.5553913116455,72904.66223144531,DEFENSIVE,-1.1277171061740436,104073.89174079895,-29.94913420455354,0.031097563235393366
2020-03-25,71150.55416679382,34404.883600234985,1950.5553913116455,73101.10955810547,DEFENSIVE,-1.1277171061740436,104073.89174079895,-29.76037665607114,0.002694578380138646
2020-03-26,36717.624965667725,36717.624965667725,4263.296756744385,40980.92172241211,DEFENSIVE,-1.1277171061740436,104073.89174079895,-60.623244661132624,-0.43939398498681015
2020-03-27,36717.624965667725,36717.624965667725,4263.296756744385,40980.92172241211,DEFENSIVE,-1.1277171061740436,104073.89174079895,-60.623244661132624,0.0
2020-03-30,73387.74536323547,36717.624965667725,4263.296756744385,77651.04211997986,DEFENSIVE,-1.1277171061740436,104073.89174079895,-25.388547674018447,0.8948095566506786
2020-03-31,72063.98682785034,36717.624965667725,4263.296756744385,76327.28358459473,DEFENSIVE,-1.9418234724428736,104073.89174079895,-26.660488708646056,-0.017047530841115766
2020-04-01,33259.90838241577,33259.90838241577,4263.296756744385,37523.205139160156,DEFENSIVE,-1.9418234724428736,104073.89174079895,-63.94561161159083,-0.508390664819447
2020-04-02,33259.90838241577,33259.90838241577,4263.296756744385,37523.205139160156,DEFENSIVE,-1.9418234724428736,104073.89174079895,-63.94561161159083,0.0
2020-04-03,33259.90838241577,33259.90838241577,4263.296756744385,37523.205139160156,DEFENSIVE,-1.9418234724428736,104073.89174079895,-63.94561161159083,0.0
2020-04-06,66450.13092803955,33259.90838241577,4263.296756744385,70713.42768478394,DEFENSIVE,-1.9418234724428736,104073.89174079895,-32.05459457507447,0.8845252537072221
2020-04-07,66122.95498657227,33259.90838241577,4263.296756744385,70386.25174331665,DEFENSIVE,-1.6915431791817523,104073.89174079895,-32.368963468170286,-0.00462678662567062
2020-04-08,67042.63157653809,33259.90838241577,4263.296756744385,71305.92833328247,DEFENSIVE,-1.6915431791817523,104073.89174079895,-31.48528690473752,0.013066139582480929
2020-04-09,67293.34256362915,33259.90838241577,4263.296756744385,71556.63932037354,DEFENSIVE,-1.6915431791817523,104073.89174079895,-31.244389804708373,0.003515990787178902
2020-04-13,67018.28212738037,33259.90838241577,4263.296756744385,71281.57888412476,DEFENSIVE,-1.6915431791817523,104073.89174079895,-31.508683213600808,-0.003843954088135426
2020-04-14,68343.85677337646,34181.69073486328,5185.0791091918945,73528.93588256836,DEFENSIVE,-3.6001443978455847,104073.89174079895,-29.349297261127006,0.0315278790625122
2020-04-15,67122.13459014893,34181.69073486328,5185.0791091918945,72307.21369934082,DEFENSIVE,-3.6001443978455847,104073.89174079895,-30.52319607743177,-0.01661552922755105
2020-04-16,67017.67866516113,34181.69073486328,5185.0791091918945,72202.75777435303,DEFENSIVE,-3.6001443978455847,104073.89174079895,-30.62356315628373,-0.0014446127798829478
2020-04-17,68076.76693725586,34181.69073486328,5185.0791091918945,73261.84604644775,DEFENSIVE,-3.6001443978455847,104073.89174079895,-29.605932072848862,0.014668252359619993
2020-04-20,49727.54658126831,33318.672817230225,5185.0791091918945,54912.625690460205,DEFENSIVE,-3.6001443978455847,104073.89174079895,-47.23688643524281,-0.2504607970751134
2020-04-21,64719.30559539795,32374.82187271118,5185.0791091918945,69904.38470458984,DEFENSIVE,-3.437472306957757,104073.89174079895,-32.831968195548896,0.2730111486315998
2020-04-22,65437.91142272949,32374.82187271118,5185.0791091918945,70622.99053192139,DEFENSIVE,-3.437472306957757,104073.89174079895,-32.141491635758804,0.010279839102630195
2020-04-23,65248.15163421631,32374.82187271118,5185.0791091918945,70433.2307434082,DEFENSIVE,-3.437472306957757,104073.89174079895,-32.323823424586095,-0.0026869407127048106
2020-04-24,65571.57038497925,32374.82187271118,5185.0791091918945,70756.64949417114,DEFENSIVE,-3.437472306957757,104073.89174079895,-32.01306464987973,0.0045918488666403245
2020-04-27,65958.96643447876,32374.82187271118,5185.0791091918945,71144.04554367065,DEFENSIVE,-3.437472306957757,104073.89174079895,-31.64083291815556,0.005475047960424195
2020-04-28,65675.45742988586,32854.890031814575,5665.147268295288,71340.60469818115,DEFENSIVE,-3.0958704554180536,104073.89174079895,-31.451967919237255,0.0027628335303175877
2020-04-29,65827.61448669434,32854.890031814575,5665.147268295288,71492.76175498962,DEFENSIVE,-3.0958704554180536,104073.89174079895,-31.305766932358214,0.0021328254428483184
2020-04-30,65636.16310501099,32854.890031814575,5665.147268295288,71301.31037330627,DEFENSIVE,-3.0958704554180536,104073.89174079895,-31.489724098253546,-0.002677912798213944
2020-05-01,64821.92879104614,32854.890031814575,5665.147268295288,70487.07605934143,DEFENSIVE,-3.0958704554180536,104073.89174079895,-32.27208584176625,-0.011419626227089363
2020-05-04,64804.05134010315,32854.890031814575,5665.147268295288,70469.19860839844,DEFENSIVE,-3.0958704554180536,104073.89174079895,-32.28926349376328,-0.00025362735897771493
2020-05-05,64776.61046218872,32403.63135910034,5695.64462852478,70472.2550907135,DEFENSIVE,-3.3900407652343807,104073.89174079895,-32.286326655076905,4.337330884163215e-05
2020-05-06,64317.69095993042,32403.63135910034,5695.64462852478,70013.3355884552,DEFENSIVE,-3.3900407652343807,104073.89174079895,-32.72728210949698,-0.006512059273079407
2020-05-07,64457.95343399048,32403.63135910034,5695.64462852478,70153.59806251526,DEFENSIVE,-3.3900407652343807,104073.89174079895,-32.59251010115373,0.0020033679709896557
2020-05-08,64834.16952896118,32403.63135910034,5695.64462852478,70529.81415748596,DEFENSIVE,-3.3900407652343807,104073.89174079895,-32.231020693312914,0.005362748388691996
2020-05-11,64915.66576766968,32403.63135910034,5695.64462852478,70611.31039619446,DEFENSIVE,-3.3900407652343807,104073.89174079895,-32.152714561635364,0.001155486366751557
2020-05-12,63159.25416183472,31608.109622955322,5695.64462852478,68854.8987903595,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.840372797967476,-0.024874366386629543
2020-05-13,62845.61470031738,31608.109622955322,5695.64462852478,68541.25932884216,DEFENSIVE,-3.3929161670226105,104073.89174079895,-34.141735086117976,-0.004555078389879896
2020-05-14,62978.35384750366,31608.109622955322,5695.64462852478,68673.99847602844,DEFENSIVE,-3.3929161670226105,104073.89174079895,-34.014191909855406,0.0019366312858279944
2020-05-15,63248.489360809326,31608.109622955322,5695.64462852478,68944.1339893341,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.754630641618746,0.0039335923246111015
2020-05-18,63629.41382598877,31608.109622955322,5695.64462852478,69325.05845451355,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.38861716906777,0.005525117847420935
2020-05-19,63076.98802566528,31556.045127868652,5731.290109634399,68808.27813529968,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.88516852365815,-0.007454451979336474
2020-05-20,63182.97240447998,31556.045127868652,5731.290109634399,68914.26251411438,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.78333282111841,0.0015402852925094912
2020-05-21,62906.29565048218,31556.045127868652,5731.290109634399,68637.58576011658,DEFENSIVE,-3.3929161670226105,104073.89174079895,-34.04917927825569,-0.0040147967039644294
2020-05-22,63113.52970504761,31556.045127868652,5731.290109634399,68844.819814682,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.850057239962396,0.0030192503461543563
2020-05-26,63189.112617492676,31556.045127868652,5731.290109634399,68920.40272712708,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.77743296197987,0.0010978736330276018
2020-05-27,63545.9909286499,31788.73488998413,5963.979871749878,69509.97080039978,DEFENSIVE,-3.3929161670226105,104073.89174079895,-33.210943073486945,0.008554332968815581
2020-05-28,63866.490840911865,31788.73488998413,5963.979871749878,69830.47071266174,DEFENSIVE,-3.3929161670226105,104073.89174079895,-32.90298888161317,0.0046108480347701875
2020-05-29,63790.54341506958,31788.73488998413,5963.979871749878,69754.52328681946,DEFENSIVE,-3.3929161670226105,104073.89174079895,-32.9759634043988,-0.0010875972203423512
2020-06-01,64219.56106567383,31788.73488998413,5963.979871749878,70183.5409374237,DEFENSIVE,-3.3929161670226105,104073.89174079895,-32.56373931685076,0.006150391836815983
2020-06-02,64368.88589096069,31788.73488998413,5963.979871749878,70332.86576271057,DEFENSIVE,-2.91428300881257,104073.89174079895,-32.42025969598795,0.0021276331073121213
2020-06-03,64780.11011695862,32406.911962509155,6582.156944274902,71362.26706123352,DEFENSIVE,-2.91428300881257,104073.89174079895,-31.431153512578646,0.014636134719662186
2020-06-04,64188.46502494812,32406.911962509155,6582.156944274902,70770.62196922302,DEFENSIVE,-2.91428300881257,104073.89174079895,-31.99963911652245,-0.008290727248096319
2020-06-05,64973.173250198364,32406.911962509155,6582.156944274902,71555.33019447327,DEFENSIVE,-2.91428300881257,104073.89174079895,-31.245647685891033,0.011088050428488483
2020-06-08,65764.6932964325,32406.911962509155,6582.156944274902,72346.8502407074,DEFENSIVE,-2.91428300881257,104073.89174079895,-30.485111077722816,0.01106165039114404
2020-06-09,65237.57603645325,32406.911962509155,6582.156944274902,71819.73298072815,DEFENSIVE,-3.378103903306237,104073.89174079895,-30.991594741552795,-0.007285973863761286
2020-06-10,64746.288805007935,32391.96745491028,6648.8020362854,71395.09084129333,DEFENSIVE,-3.378103903306237,104073.89174079895,-31.399614593921154,-0.005912610947032659
2020-06-11,46921.24516868591,31390.932947158813,6648.8020362854,53570.04720497131,DEFENSIVE,-3.378103903306237,104073.89174079895,-48.52691072762985,-0.24966763717614615
2020-06-12,46881.6437625885,31390.932947158813,6648.8020362854,53530.4457988739,DEFENSIVE,-3.378103903306237,104073.89174079895,-48.56496196741248,-0.0007392453089669626
2020-06-15,46987.25666618347,31390.932947158813,6648.8020362854,53636.05870246887,DEFENSIVE,-3.378103903306237,104073.89174079895,-48.46348319898321,0.001972950197197676
2020-06-16,47058.540868759155,31390.932947158813,6648.8020362854,53707.342905044556,DEFENSIVE,-3.7248831600225647,104073.89174079895,-48.39498936120763,0.001329035061489403
2020-06-17,61667.70700263977,30849.66756248474,6648.8020362854,68316.50903892517,DEFENSIVE,-3.7248831600225647,104073.89174079895,-34.3576877003209,0.27201431580240065
2020-06-18,61556.15019416809,30849.66756248474,6648.8020362854,68204.95223045349,DEFENSIVE,-3.7248831600225647,104073.89174079895,-34.46487770408238,-0.0016329407055638567
2020-06-19,61322.63864326477,30849.66756248474,6648.8020362854,67971.44067955017,DEFENSIVE,-3.7248831600225647,104073.89174079895,-34.68924862650825,-0.0034236744293042465
2020-06-22,61235.68102455139,30849.66756248474,6648.8020362854,67884.48306083679,DEFENSIVE,-3.7248831600225647,104073.89174079895,-34.772802356707885,-0.001279325814548149
2020-06-23,61156.42751121521,30849.66756248474,6648.8020362854,67805.22954750061,DEFENSIVE,-3.638453361365549,104073.89174079895,-34.84895355275768,-0.0011674761265421107
2020-06-24,59367.731996536255,29698.383714675903,6648.8020362854,66016.53403282166,DEFENSIVE,-3.638453361365549,104073.89174079895,-36.56763196937132,-0.026379905010510907
2020-06-25,59618.45309638977,29698.383714675903,6648.8020362854,66267.25513267517,DEFENSIVE,-3.638453361365549,104073.89174079895,-36.326725152435955,0.0037978531215963063
2020-06-26,59131.48533821106,29698.383714675903,6648.8020362854,65780.28737449646,DEFENSIVE,-3.638453361365549,104073.89174079895,-36.794630935561216,-0.007348542763748744
2020-06-29,59541.71039009094,29698.383714675903,6648.8020362854,66190.51242637634,DEFENSIVE,-3.638453361365549,104073.89174079895,-36.40046382504172,0.006236291573863406
2020-06-30,59906.80795478821,29698.383714675903,6648.8020362854,66555.60999107361,DEFENSIVE,-3.647627739631595,104073.89174079895,-36.04965772123371,0.00551585946858113
2020-07-01,59955.69433784485,30032.7488117218,6983.167133331299,66938.86147117615,DEFENSIVE,-3.647627739631595,104073.89174079895,-35.68140832295326,0.005758364774268276
2020-07-02,60017.91693305969,30032.7488117218,6983.167133331299,67001.08406639099,DEFENSIVE,-3.647627739631595,104073.89174079895,-35.62162138294931,0.0009295436738439022
2020-07-06,60187.203203201294,30032.7488117218,6983.167133331299,67170.3703365326,DEFENSIVE,-3.647627739631595,104073.89174079895,-35.458961692502434,0.0025266198674316342
2020-07-07,59812.26906013489,30032.7488117218,6983.167133331299,66795.43619346619,DEFENSIVE,-3.328864187000076,104073.89174079895,-35.81921932945158,-0.005581838259755556
2020-07-08,59805.363817214966,30032.7488117218,6983.167133331299,66788.53095054626,DEFENSIVE,-3.328864187000076,104073.89174079895,-35.825854271995205,-0.00010337896289680515
2020-07-09,59272.77898597717,29705.512102127075,6991.310977935791,66264.08996391296,DEFENSIVE,-3.328864187000076,104073.89174079895,-36.329766423122834,-0.007852261146777173
2020-07-10,59510.28024101257,29705.512102127075,6991.310977935791,66501.59121894836,DEFENSIVE,-3.328864187000076,104073.89174079895,-36.101561970437515,0.0035841623293211278
2020-07-13,59571.12545585632,29705.512102127075,6991.310977935791,66562.43643379211,DEFENSIVE,-3.328864187000076,104073.89174079895,-36.04309849431875,0.0009149437438786823
2020-07-14,60085.13027381897,29705.512102127075,6991.310977935791,67076.44125175476,DEFENSIVE,-3.2859022201254096,104073.89174079895,-35.54921399613663,0.007722145484772236
2020-07-15,60293.58187294006,29705.512102127075,6991.310977935791,67284.89285087585,DEFENSIVE,-3.2859022201254096,104073.89174079895,-35.34892207312461,0.003107672309845988
2020-07-16,60409.797870635986,30219.740798950195,7505.539674758911,67915.3375453949,DEFENSIVE,-3.2859022201254096,104073.89174079895,-34.74315564700768,0.009369780760687396
2020-07-17,60697.65786743164,30219.740798950195,7505.539674758911,68203.19754219055,DEFENSIVE,-3.2859022201254096,104073.89174079895,-34.46656370643475,0.004238512347866097
2020-07-20,60541.8729095459,30219.740798950195,7505.539674758911,68047.41258430481,DEFENSIVE,-3.2859022201254096,104073.89174079895,-34.61625058301829,-0.002284129828214798
2020-07-21,60662.46116256714,30219.740798950195,7505.539674758911,68168.00083732605,DEFENSIVE,-3.2705129256729086,104073.89174079895,-34.50038266359661,0.0017721210615002647
2020-07-22,60920.47108459473,30219.740798950195,7505.539674758911,68426.01075935364,DEFENSIVE,-3.2705129256729086,104073.89174079895,-34.25247233977574,0.003784912552200259
2020-07-23,60842.71695327759,30467.55076599121,7753.349641799927,68596.06659507751,DEFENSIVE,-3.2705129256729086,104073.89174079895,-34.08907320779419,0.0024852513515940533
2020-07-24,60575.55941772461,30467.55076599121,7753.349641799927,68328.90905952454,DEFENSIVE,-3.2705129256729086,104073.89174079895,-34.345773068906674,-0.003894648028873293
2020-07-27,60505.00121307373,30467.55076599121,7753.349641799927,68258.35085487366,DEFENSIVE,-3.2705129256729086,104073.89174079895,-34.41356932738292,-0.001032625950304733
2020-07-28,60713.72790527344,30467.55076599121,7753.349641799927,68467.07754707336,DEFENSIVE,-3.344556148219683,104073.89174079895,-34.213013079597395,0.003057892398301343
2020-07-29,60942.215492248535,30467.55076599121,7753.349641799927,68695.56513404846,DEFENSIVE,-3.344556148219683,104073.89174079895,-33.99346946192991,0.003337189130323326
2020-07-30,60876.534688949585,30455.292112350464,7759.622825622559,68636.15751457214,DEFENSIVE,-3.344556148219683,104073.89174079895,-34.05055161623647,-0.0008647955564583532
2020-07-31,60845.23036766052,30455.292112350464,7759.622825622559,68604.85319328308,DEFENSIVE,-3.344556148219683,104073.89174079895,-34.08063055415783,-0.0004560908189304991
2020-08-03,60560.898763656616,30455.292112350464,7759.622825622559,68320.52158927917,DEFENSIVE,-3.344556148219683,104073.89174079895,-34.35383221813716,-0.004144482361952528
2020-08-04,60972.04560661316,30455.292112350464,7759.622825622559,68731.66843223572,DEFENSIVE,-1.608987321212226,104073.89174079895,-33.95877939933749,0.006017911359462724
2020-08-05,60827.35778617859,30455.292112350464,7759.622825622559,68586.98061180115,DEFENSIVE,-1.608987321212226,104073.89174079895,-34.09780352730507,-0.002105111424397066
2020-08-06,60676.778745651245,30383.379201889038,7809.284317016602,68486.06306266785,DEFENSIVE,-1.608987321212226,104073.89174079895,-34.194770737279924,-0.001471380548219381
2020-08-07,61031.75768852234,30383.379201889038,7809.284317016602,68841.04200553894,DEFENSIVE,-1.608987321212226,104073.89174079895,-33.85368716969778,0.0051832289227411454
2020-08-10,61105.82407951355,30383.379201889038,7809.284317016602,68915.10839653015,DEFENSIVE,-1.608987321212226,104073.89174079895,-33.782520050113476,0.001075904559742824
2020-08-11,60666.656312942505,30383.379201889038,7809.284317016602,68475.9406299591,DEFENSIVE,-1.1568777220557478,104073.89174079895,-34.204496935214316,-0.006372590521720123
2020-08-12,61081.4572429657,30383.379201889038,7809.284317016602,68890.7415599823,DEFENSIVE,-1.1568777220557478,104073.89174079895,-33.805933065751006,0.0060576156560558925
2020-08-13,61064.54239654541,30567.181606292725,7993.086721420288,69057.6291179657,DEFENSIVE,-1.1568777220557478,104073.89174079895,-33.64557819173606,0.002422496175891631
2020-08-14,60929.61901473999,30567.181606292725,7993.086721420288,68922.70573616028,DEFENSIVE,-1.1568777220557478,104073.89174079895,-33.775220102448365,-0.001953779524850763
2020-08-17,60995.25522994995,30567.181606292725,7993.086721420288,68988.34195137024,DEFENSIVE,-1.1568777220557478,104073.89174079895,-33.712153165955364,0.0009523162869029544
2020-08-18,60989.583377838135,30567.181606292725,7993.086721420288,68982.67009925842,DEFENSIVE,-0.5213025879613262,104073.89174079895,-33.717602997817075,-8.221464600233208e-05
2020-08-19,60823.25204086304,30567.181606292725,7993.086721420288,68816.33876228333,DEFENSIVE,-0.5213025879613262,104073.89174079895,-33.87742342366351,-0.002411204679896639
2020-08-20,60256.95136260986,30162.42403793335,7993.086721420288,68250.03808403015,DEFENSIVE,-0.5213025879613262,104073.89174079895,-34.42155670126167,-0.008229160231981836
2020-08-21,60344.964752197266,30162.42403793335,7993.086721420288,68338.05147361755,DEFENSIVE,-0.5213025879613262,104073.89174079895,-34.336988527519686,0.0012895727542163726
2020-08-24,60494.9349937439,30162.42403793335,7993.086721420288,68488.02171516418,DEFENSIVE,-0.5213025879613262,104073.89174079895,-34.192888754715824,0.002194534937896675
2020-08-25,60508.417095184326,30162.42403793335,7993.086721420288,68501.50381660461,DEFENSIVE,-0.7084109503676974,104073.89174079895,-34.17993439967546,0.00019685342199693423
2020-08-26,60421.93995666504,30162.42403793335,7993.086721420288,68415.02667808533,DEFENSIVE,-0.7084109503676974,104073.89174079895,-34.2630264577054,-0.001262412263981938
2020-08-27,60723.20009803772,30392.818689346313,8223.481372833252,68946.68147087097,DEFENSIVE,-0.7084109503676974,104073.89174079895,-33.752182879270045,0.007771023685881895
2020-08-28,60891.91035270691,30392.818689346313,8223.481372833252,69115.39172554016,DEFENSIVE,-0.7084109503676974,104073.89174079895,-33.590076656616844,0.002446967005083067
