date,portfolio_value,capital,withdrawn,total_value,cot_stance,cot_composite,peak,drawdown,returns
2021-11-03,71761.90441703796,35769.638303756714,25273.84755897522,97035.75197601318,NEUTRAL,0,103858.29907608032,-6.569091888429012,0.0019232745010884233
2021-11-04,71477.0532131195,35902.06133079529,25547.50705909729,97024.5602722168,NEUTRAL,0,103858.29907608032,-6.579867824387864,-0.00011533587949263957
2021-11-05,71707.18334007263,35902.06133079529,25547.50705909729,97254.69039916992,NEUTRAL,0,103858.29907608032,-6.358286950254211,0.0023718749799788164
2021-11-08,71754.10216331482,35902.06133079529,25547.50705909729,97301.60922241211,NEUTRAL,0,103858.29907608032,-6.313111144700311,0.0004824324981100858
2021-11-09,71544.68083763123,35902.06133079529,25547.50705909729,97092.18789672852,NEUTRAL,0,103858.29907608032,-6.514752542206914,-0.0021522904642296004
2021-11-10,71220.99355125427,35902.06133079529,25547.50705909729,96768.50061035156,NEUTRAL,0,103858.29907608032,-6.826414960382898,-0.0033338139080895113
2021-11-11,71092.23884391785,35611.00243186951,25703.723886489868,96795.96273040771,NEUTRAL,0,103858.29907608032,-6.799973048373498,0.0002837919352158824
2021-11-12,71418.4466457367,35611.00243186951,25703.723886489868,97122.17053222656,NEUTRAL,0,103858.29907608032,-6.485883751012789,0.0033700558640796796
2021-11-15,71374.54054069519,35611.00243186951,25703.723886489868,97078.26442718506,NEUTRAL,0,103858.29907608032,-6.5281587597815545,-0.0004520708793975814
2021-11-16,71469.97996330261,35611.00243186951,25703.723886489868,97173.70384979248,NEUTRAL,0,103858.29907608032,-6.436264877967157,0.000983118344467293
2021-11-17,71284.18180656433,35611.00243186951,25703.723886489868,96987.9056930542,NEUTRAL,0,103858.29907608032,-6.6151606988992695,-0.001912020941647774
2021-11-18,71186.44578361511,35666.582471847534,25885.853776931763,97072.29956054688,NEUTRAL,0,103858.29907608032,-6.533902033733896,0.0008701483642687968
2021-11-19,71260.37498283386,35666.582471847534,25885.853776931763,97146.22875976562,NEUTRAL,0,103858.29907608032,-6.462719278117424,0.0007615890377938861
2021-11-22,71038.74799919128,35666.582471847534,25885.853776931763,96924.60177612305,NEUTRAL,0,103858.29907608032,-6.676112897706965,-0.002281375061821911
2021-11-23,71050.46632194519,35666.582471847534,25885.853776931763,96936.32009887695,NEUTRAL,0,103858.29907608032,-6.664829906498603,0.00012090142790555092
2021-11-24,71319.32960319519,35666.582471847534,25885.853776931763,97205.18338012695,NEUTRAL,0,103858.29907608032,-6.405954801050317,0.002773607260681654
2021-11-26,69607.91308403015,34857.033796310425,25885.853776931763,95493.76686096191,NEUTRAL,0,103858.29907608032,-8.053792801855009,-0.01760622694854075
2021-11-29,70098.08566093445,34857.033796310425,25885.853776931763,95983.93943786621,NEUTRAL,0,103858.29907608032,-7.581829962809072,0.005133032165523188
2021-11-30,69357.53123664856,34857.033796310425,25885.853776931763,95243.38501358032,NEUTRAL,0,103858.29907608032,-8.29487305216623,-0.0077153993535061804
2021-12-01,69162.45855140686,34857.033796310425,25885.853776931763,95048.31232833862,NEUTRAL,0,103858.29907608032,-8.482698856148252,-0.002048149435405766
2021-12-02,69534.102891922,34857.033796310425,25885.853776931763,95419.95666885376,NEUTRAL,0,103858.29907608032,-8.124860971432957,0.003910057226806041
2021-12-03,69445.87654304504,34789.730169296265,25941.363832473755,95387.2403755188,NEUTRAL,0,103858.29907608032,-8.15636186604225,-0.0003428663612633498
2021-12-06,69899.15839576721,34789.730169296265,25941.363832473755,95840.52222824097,NEUTRAL,0,103858.29907608032,-7.719919273823283,0.004752017680118348
2021-12-07,70600.69338798523,34789.730169296265,25941.363832473755,96542.05722045898,NEUTRAL,0,103858.29907608032,-7.044446058433806,0.0073198160434406745
2021-12-08,70694.58302879333,34789.730169296265,25941.363832473755,96635.94686126709,NEUTRAL,0,103858.29907608032,-6.954044384573033,0.0009725257935377929
2021-12-09,70396.28587150574,34789.730169296265,25941.363832473755,96337.64970397949,NEUTRAL,0,103858.29907608032,-7.241259907974862,-0.0030868136234629695
