date,equity,cash,positions,market_mode,daily_return,cummax,drawdown
2025-05-07,16633.996574401855,526.0621871948242,8,RISK_ON,0.002803511893652688,18642.694709777832,-10.774719892411488
2025-05-08,16725.222541809082,526.0621871948242,8,RISK_ON,0.005484308416151551,18642.694709777832,-10.285380937783973
2025-05-09,16744.775550842285,526.0621871948242,8,RISK_ON,0.001169073175817159,18642.694709777832,-10.180497983159675
2025-05-12,17118.563331604004,410.13463592529297,8,RISK_ON,0.02232265100399733,18642.694709777832,-8.175488586284917
2025-05-13,17224.710830688477,410.13463592529297,8,RISK_ON,0.006200724735381469,18642.694709777832,-7.606110067047567
2025-05-14,17191.955841064453,410.13463592529297,8,RISK_ON,-0.0019016278383997554,18642.694709777832,-7.781808860242112
2025-05-15,17303.699508666992,410.13463592529297,8,RISK_ON,0.006499764694347876,18642.694709777832,-7.182412317295284
2025-05-16,17423.74476623535,410.13463592529297,8,RISK_ON,0.006937548673232152,18642.694709777832,-6.538485785014537
2025-05-19,17408.78840637207,281.50794982910156,8,RISK_ON,-0.0008583895175200418,18642.694709777832,-6.618712169108232
2025-05-20,17356.18130493164,281.50794982910156,8,RISK_ON,-0.0030218703457371987,18642.694709777832,-6.900898313651149
2025-05-21,17053.081298828125,2366.6275329589844,7,RISK_ON,-0.01746351923722944,18642.694709777832,-8.526736266919489
2025-05-22,17023.162155151367,2366.6275329589844,7,RISK_ON,-0.001754471415017167,18642.694709777832,-8.687223493377505
2025-05-23,16977.883277893066,6489.97102355957,5,RISK_ON,-0.0026598393909206264,18642.694709777832,-8.93010081322415
2025-05-27,17163.58388519287,472.1611633300781,8,RISK_ON,0.010937795027817554,18642.694709777832,-7.933996922715192
2025-05-28,17040.071311950684,472.1611633300781,8,RISK_ON,-0.007196199469083009,18642.694709777832,-8.596522245180548
2025-05-29,17070.473426818848,472.1611633300781,8,RISK_ON,0.001784154204028665,18642.694709777832,-8.433444346081453
2025-05-30,17108.211975097656,472.1611633300781,8,RISK_ON,0.002210749950233959,18642.694709777832,-8.231013587726466
2025-06-02,17159.664001464844,272.05931091308594,8,RISK_ON,0.0030074461575575473,18642.694709777832,-7.955023302157915
2025-06-03,17268.782020568848,272.05931091308594,8,RISK_ON,0.006358983433165655,18642.694709777832,-7.369710820230225
2025-06-04,17198.134254455566,272.05931091308594,8,RISK_ON,-0.004091068265795084,18642.694709777832,-7.748667656745001
2025-06-05,17115.98671722412,272.05931091308594,8,RISK_ON,-0.004776537734618724,18642.694709777832,-8.189309626751406
2025-06-06,17288.82388305664,272.05931091308594,8,RISK_ON,0.010097996024885258,18642.694709777832,-7.262205640320363
2025-06-09,17301.15291595459,188.6656723022461,8,NEUTRAL,0.0007131215507396593,18642.694709777832,-7.196072320594416
2025-06-10,17396.201385498047,188.6656723022461,8,NEUTRAL,0.005493765069020773,18642.694709777832,-6.686229344441374
2025-06-11,17336.59597015381,188.6656723022461,8,NEUTRAL,-0.0034263465927640846,18642.694709777832,-7.005954664585012
2025-06-12,17369.80051422119,188.6656723022461,8,NEUTRAL,0.001915286260609994,18642.694709777832,-6.827844447235543
2025-06-13,17181.95220184326,188.6656723022461,8,NEUTRAL,-0.010814649956637834,18642.694709777832,-7.835468695244097
2025-06-16,17323.48712158203,458.4094924926758,8,NEUTRAL,0.00823741784845522,18642.694709777832,-7.076270940079787
2025-06-17,17212.537368774414,458.4094924926758,8,NEUTRAL,-0.006404585406444729,18642.694709777832,-7.671408899129373
2025-06-18,17188.360580444336,458.4094924926758,8,NEUTRAL,-0.001404603389500103,18642.694709777832,-7.801093951137428
2025-06-20,17182.847526550293,458.4094924926758,8,NEUTRAL,-0.0003207434396225173,18642.694709777832,-7.830666145392973
2025-06-23,17286.12087249756,520.2442779541016,8,NEUTRAL,0.006010257949835784,18642.694709777832,-7.276704673862245
2025-06-24,17408.84129714966,520.2442779541016,8,NEUTRAL,0.007099361710894314,18642.694709777832,-6.618428461315917
2025-06-25,17292.339477539062,520.2442779541016,8,NEUTRAL,-0.0066921064775098404,18642.694709777832,-7.243347881090001
2025-06-26,17428.93967437744,520.2442779541016,8,NEUTRAL,0.007899463055060174,18642.694709777832,-6.510620134565592
2025-06-27,17514.197147369385,520.2442779541016,8,NEUTRAL,0.004891718864417305,18642.694709777832,-6.053296371455175
2025-06-30,17568.247276306152,445.2666320800781,8,NEUTRAL,0.003086075169873581,18642.694709777832,-5.763369782095651
2025-07-01,17666.91901397705,445.2666320800781,8,NEUTRAL,0.005616481605650758,18642.694709777832,-5.234091481898274
2025-07-02,17749.784606933594,445.2666320800781,8,NEUTRAL,0.004690438264361996,18642.694709777832,-4.789597838427939
2025-07-03,17844.95231628418,445.2666320800781,8,NEUTRAL,0.00536162615254554,18642.694709777832,-4.279115256204069
2025-07-07,17689.566696166992,561.298454284668,8,NEUTRAL,-0.008707539104791717,18642.694709777832,-5.11260860325593
