date,ticker,close_price,fg_index,sentiment,signal,signal_changed,vix,market_momentum,stock_strength,volume_pressure,short_momentum,vix_sentiment,sector_rotation,crypto_sentiment
2025-10-31,SPY,682.0599975585938,61.33186546318994,Greed,HOLD,False,17.440000534057617,69.29383691055226,67.2884107321891,44.63122392752955,54.49892267987176,47.71048960398101,100,65.29527174024096
2025-10-31,SPY,682.0599975585938,61.33186546318994,Greed,HOLD,False,17.440000534057617,69.29383691055226,67.2884107321891,44.63122392752955,54.49892267987176,47.71048960398101,100,65.29527174024096
