date,ticker,close_price,fg_index,sentiment,signal,signal_changed,vix,market_momentum,stock_strength,volume_pressure,short_momentum,vix_sentiment,sector_rotation,crypto_sentiment
2025-10-31,QQQ,629.0700073242188,64.10046646862261,Greed,BUY,False,17.440000534057617,76.33417306036287,64.36529601945146,52.71817279050958,63.31584127102046,47.71048960398101,100,65.29527174024096
2025-10-31,QQQ,629.0700073242188,64.10046646862261,Greed,BUY,False,17.440000534057617,76.33417306036287,64.36529601945146,52.71817279050958,63.31584127102046,47.71048960398101,100,65.29527174024096
