timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg
2026-03-30 09:55:00,2,CHOPPY,297,197,52,635.74,0.26,563.3,0.13,242.2,-0.37,129.34,-0.45,48.17,0.75
2026-03-30 10:55:00,2,CHOPPY,328,219,45,636.31,0.35,563.05,0.08,241.74,-0.56,128.91,-0.78,48.41,1.25
2026-03-30 11:55:01,2,CHOPPY,308,169,41,637.82,0.59,564.57,0.35,242.85,-0.1,129.26,-0.51,48.65,1.75
2026-03-30 12:55:01,2,CHOPPY,214,161,33,635.2,0.18,561.95,-0.11,241.08,-0.83,128.43,-1.15,48.51,1.45
2026-03-30 13:55:00,1,BEARISH,171,169,26,633.51,-0.09,560.1,-0.44,239.77,-1.37,127.9,-1.55,48.41,1.26,636.27,-0.43
2026-03-30 14:55:01,0,BEARISH,150,166,22,631.84,-0.36,558.13,-0.79,239.72,-1.39,127.29,-2.02,48.37,1.16,635.65,-0.59
