timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-06-02 15:16:47,5,TRENDING,355,279,126,760.06,0.2,745.15,0.32,291.62,0.91,197.29,0.78,51.42,-0.01,151.24,148.47,149.93,151.74,86.88,84.17,85.62,87.48
2026-06-02 16:26:08,4,TRENDING,278,261,91,759.44,0.12,745.23,0.34,290.91,0.67,197.29,0.78,51.42,-0.03,150.83,148.47,149.93,151.74,86.89,84.17,85.62,87.48
2026-06-02 17:24:14,3,CHOPPY,217,222,68,759.22,0.09,744.71,0.27,290.76,0.62,197.1,0.68,51.49,0.11
2026-06-02 18:12:50,3,CHOPPY,181,198,59,759.15,0.08,744.84,0.28,291.14,0.75,197.26,0.77,51.56,0.26
2026-06-02 19:02:50,3,CHOPPY,161,176,49,759.25,0.09,744.83,0.28,291.47,0.86,197.45,0.86,51.6,0.32
2026-06-02 19:58:38,3,CHOPPY,206,230,53,759.41,0.11,746.39,0.49,291.51,0.87,198.24,1.27,51.49,0.12
