timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-13 14:55:28,4,TRENDING,304,293,133,738.94,0.1,710.74,0.49,281.62,-0.33,176.36,0.66,51.1,-0.93,139.93,137.01,138.45,140.98,76.07,72.36,74.15,76.74
2026-05-13 15:49:48,4,TRENDING,279,260,121,739.94,0.24,711.75,0.64,281.78,-0.28,176.3,0.63,50.99,-1.15,140.48,137.01,138.45,140.98,76.39,72.36,74.15,76.74
