timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-08-03 14:55:45,4,TRENDING,386,178,72,755.15,1.09,697.56,1.39,295.92,1.62,177.46,1.2,57.14,0.35,144.9,136.52,138.95,142.72,67.27,62.42,64.59,66.8
2026-08-03 15:50:18,4,TRENDING,355,153,58,756.03,1.2,697.21,1.34,295.72,1.55,176.76,0.8,57.21,0.47,145.43,136.52,138.95,142.72,67.18,62.42,64.59,66.8
2026-08-03 16:42:50,4,TRENDING,282,137,42,756.27,1.24,697.95,1.45,295.33,1.42,177.37,1.15,57.09,0.26,145.53,136.52,138.95,142.72,67.37,62.42,64.59,66.8
