timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-07-17 14:28:04,1,BEARISH,287,396,54,746.72,-0.53,697.39,-1.21,295.66,0.02,175.63,-1.06,56.78,0.04,743.29,0.45
2026-07-17 15:22:30,0,BEARISH,182,364,29,744.86,-0.78,694.84,-1.57,293.76,-0.62,174.89,-1.48,56.51,-0.41,744.16,0.1
2026-07-17 16:21:40,0,BEARISH,171,284,28,745.92,-0.64,698.74,-1.02,294.36,-0.42,176.42,-0.62,56.47,-0.48,744.54,0.18
2026-07-17 17:19:59,1,BEARISH,149,190,23,746.3,-0.59,701.21,-0.67,295.03,-0.19,177.59,0.04,56.39,-0.63,744.75,0.21
