timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-04-21 09:55:01,4,TRENDING,264,156,104,710.71,0.28,648.77,0.31,279.1,0.63,155.66,0.71,53.05,0.8,125.52,123.38,124.25,125.36,58.56,57.13,57.86,58.8
2026-04-21 10:55:00,3,CHOPPY,224,186,85,708.39,-0.05,647.44,0.1,277.42,0.02,155.27,0.46,52.72,0.18
2026-04-21 11:55:00,1,BEARISH,172,207,61,706.94,-0.25,646.83,0.01,276.15,-0.43,155.24,0.44,52.49,-0.26,708.77,-0.26
2026-04-21 13:55:01,1,BEARISH,117,153,36,705.79,-0.41,645.72,-0.17,275.36,-0.72,154.95,0.25,52.44,-0.37,707.54,-0.27
2026-04-21 14:55:01,1,BEARISH,113,135,35,706.36,-0.33,646.29,-0.08,275.53,-0.66,155.32,0.49,52.43,-0.38,707.24,-0.16
