timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-06-26 14:48:29,1,BEARISH,328,231,63,732.86,-0.2,711.07,-0.74,298.53,-0.13,181.87,-1.46,53.56,0.22,730.72,0.29
2026-06-26 15:39:48,3,CHOPPY,331,182,62,735.85,0.21,714.24,-0.3,299.76,0.28,182.65,-1.04,53.81,0.68
2026-06-26 16:33:42,1,BEARISH,279,170,52,734.28,-0.0,713.2,-0.44,298.6,-0.1,182.29,-1.23,53.7,0.47,732.28,0.27
2026-06-26 17:25:59,1,BEARISH,234,156,47,733.9,-0.05,712.4,-0.56,297.83,-0.36,182.32,-1.22,53.68,0.43,732.68,0.17
2026-06-26 18:24:44,1,BEARISH,191,131,38,733.45,-0.12,710.26,-0.85,297.54,-0.46,181.7,-1.56,53.7,0.47,732.9,0.08
2026-06-26 19:25:36,1,BEARISH,200,140,39,732.21,-0.28,708.98,-1.03,296.82,-0.7,181.53,-1.65,53.6,0.28,732.78,-0.07
