timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-07-07 14:55:57,0,BEARISH,179,319,32,746.72,-0.61,707.26,-2.15,296.59,-0.77,177.54,-3.28,56.35,0.38,748.19,-0.2
2026-07-07 15:49:30,0,BEARISH,159,253,29,746.88,-0.59,708.34,-2.0,296.53,-0.79,178.64,-2.69,56.24,0.19,747.74,-0.12
