timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-06-25 14:52:34,4,TRENDING,432,262,113,737.33,0.56,715.91,0.74,300.99,1.45,184.01,0.53,54.53,1.51,136.99,132.61,135.55,137.63,74.9,71.04,73.61,75.87
2026-06-25 15:46:35,4,TRENDING,385,250,89,735.42,0.3,715.86,0.74,298.96,0.77,184.03,0.54,54.22,0.94,135.91,132.61,135.55,137.63,74.88,71.04,73.61,75.87
2026-06-25 16:40:10,3,CHOPPY,273,212,65,732.73,-0.07,714.58,0.56,298.55,0.63,183.87,0.45,53.85,0.23
2026-06-25 17:33:23,3,CHOPPY,229,166,53,732.79,-0.06,715.83,0.73,298.21,0.51,184.37,0.72,53.59,-0.24
