timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-04-06 09:55:02,4,TRENDING,199,93,39,657.64,0.28,589.03,0.69,251.54,0.1,136.88,0.65,49.74,0.42,100.18,95.83,98.06,101.62,44.25,41.33,42.44,44.44
2026-04-06 13:55:01,4,TRENDING,90,57,15,656.62,0.12,586.32,0.23,251.81,0.21,136.23,0.18,49.78,0.51,99.63,95.83,98.06,101.62,43.64,41.33,42.44,44.44
2026-04-06 14:55:00,4,TRENDING,84,48,16,658.29,0.38,588.15,0.54,252.66,0.55,136.66,0.5,49.86,0.67,100.44,95.83,98.06,101.62,44.03,41.33,42.44,44.44
