timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-22 14:56:28,4,TRENDING,246,174,117,746.55,0.52,719.74,0.73,284.6,0.75,180.91,1.29,51.89,0.31,143.66,139.07,140.93,143.44,78.58,75.02,76.4,78.34
