timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-25 14:57:03,4,TRENDING,253,160,76,745.64,0.39,717.54,0.42,285.12,0.93,180.39,1.0,51.94,0.41,143.08,139.07,140.93,143.44,77.84,75.02,76.4,78.34
2026-05-25 15:54:42,4,TRENDING,253,160,76,745.64,0.39,717.54,0.42,285.12,0.93,180.39,1.0,51.94,0.41,143.08,139.07,140.93,143.44,77.84,75.02,76.4,78.34
2026-05-25 16:38:12,4,TRENDING,253,160,76,745.64,0.39,717.54,0.42,285.12,0.93,180.39,1.0,51.94,0.41,143.08,139.07,140.93,143.44,77.84,75.02,76.4,78.34
2026-05-25 17:26:20,4,TRENDING,253,160,76,745.64,0.39,717.54,0.42,285.12,0.93,180.39,1.0,51.94,0.41,143.08,139.07,140.93,143.44,77.84,75.02,76.4,78.34
