timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-20 14:58:37,4,TRENDING,409,142,74,739.4,0.77,710.18,1.23,278.5,2.01,176.18,1.7,51.48,0.74,139.76,135.08,136.95,138.52,75.63,71.09,72.8,74.63
2026-05-20 16:09:12,4,TRENDING,383,135,61,740.09,0.87,710.91,1.34,279.23,2.28,176.38,1.82,51.56,0.91,140.15,135.08,136.95,138.52,75.86,71.09,72.8,74.63
2026-05-20 16:54:12,4,TRENDING,335,114,47,739.38,0.77,710.01,1.21,278.76,2.11,176.19,1.7,51.56,0.91,139.74,135.08,136.95,138.52,75.56,71.09,72.8,74.63
