timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-06-30 14:46:21,4,TRENDING,273,219,68,744.35,0.45,731.79,1.06,299.45,0.16,188.86,1.86,53.83,0.2,140.88,135.42,137.29,140.63,79.63,73.3,75.34,79.23
2026-06-30 15:43:55,4,TRENDING,255,206,59,745.06,0.55,733.33,1.28,299.43,0.15,189.19,2.04,53.53,-0.34,141.06,135.42,137.29,140.63,80.16,73.3,75.34,79.23
