timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-07-09 14:57:29,4,TRENDING,256,106,44,748.11,0.36,718.58,1.0,297.21,1.27,184.83,1.89,55.6,1.14,142.43,138.46,139.89,142.26,74.95,70.52,71.77,73.97
