timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-06-01 15:57:48,4,TRENDING,392,342,182,756.8,0.04,741.06,0.37,288.2,-0.77,194.81,1.98,51.42,-0.32,149.33,148.17,149.15,150.15,85.48,83.49,84.6,85.66
2026-06-01 16:47:49,4,TRENDING,346,268,156,757.01,0.07,741.46,0.43,288.07,-0.81,195.18,2.18,51.28,-0.57,149.44,148.17,149.15,150.15,85.64,83.49,84.6,85.66
2026-06-01 17:53:20,4,TRENDING,337,216,129,759.73,0.43,745.42,0.96,290.16,-0.09,196.37,2.8,51.44,-0.27,151.05,148.17,149.15,150.15,86.98,83.49,84.6,85.66
2026-06-01 18:48:34,3,CHOPPY,322,189,106,759.69,0.42,744.15,0.79,290.23,-0.07,195.93,2.57,51.47,-0.2
2026-06-01 19:32:04,3,CHOPPY,317,195,107,759.44,0.39,743.6,0.72,289.48,-0.33,195.76,2.48,51.45,-0.25
2026-06-01 20:22:38,4,TRENDING,471,404,166,758.54,0.27,742.74,0.6,288.98,-0.5,195.76,2.48,51.43,-0.29,150.33,148.17,149.15,150.15,86.04,83.49,84.6,85.66
