timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-02-05 10:54:42,0,BEARISH,281,782,76,676.83,-1.36,596.18,-1.58,257.87,-1.02,135.86,-1.64,53.35,-1.13,679.19,-0.35
2026-02-05 10:56:59,0,BEARISH,274,787,73,676.8,-1.37,596.3,-1.56,257.74,-1.07,135.89,-1.61,53.3,-1.22,679.13,-0.35
