timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-06-10 14:59:16,1,BEARISH,255,288,59,732.75,-0.58,702.62,-0.74,285.33,0.11,179.14,-0.9,52.51,0.09,734.97,-0.3
