timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-06-09 14:57:14,1,BEARISH,313,328,57,735.99,-0.44,708.6,-1.04,285.03,0.32,180.91,-1.78,52.34,0.71,741.28,-0.7
2026-06-09 15:55:44,0,BEARISH,216,382,35,730.71,-1.15,700.77,-2.14,281.96,-0.76,178.11,-3.3,52.1,0.24,738.63,-1.06
2026-06-09 16:47:27,0,BEARISH,203,480,32,724.83,-1.95,689.32,-3.74,278.81,-1.87,173.78,-5.65,52.17,0.38,734.42,-1.31
2026-06-09 17:35:12,0,BEARISH,215,400,40,731.7,-1.02,700.37,-2.19,282.63,-0.52,177.99,-3.36,52.26,0.56,733.23,-0.21
2026-06-09 18:34:48,1,BEARISH,242,298,38,735.78,-0.46,705.43,-1.49,284.86,0.26,179.66,-2.45,52.33,0.68,733.21,0.35
