timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-04-23 09:55:00,1,BEARISH,194,274,67,710.59,-0.09,654.55,-0.09,277.0,0.19,157.05,-0.66,51.94,-0.52,709.98,0.07
2026-04-23 10:55:00,2,CHOPPY,180,256,66,711.51,0.04,654.97,-0.02,277.52,0.37,157.08,-0.64,52.1,-0.2
2026-04-23 11:55:01,1,BEARISH,149,229,52,710.76,-0.06,654.72,-0.06,276.6,0.04,156.84,-0.79,51.96,-0.49,710.66,0.01
2026-04-23 13:55:00,0,BEARISH,111,221,34,705.61,-0.79,649.15,-0.91,274.14,-0.85,155.01,-1.95,51.51,-1.34,708.59,-0.4
