timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-04-29 09:55:01,1,BEARISH,186,252,76,710.63,-0.15,659.06,0.23,272.94,-0.35,158.48,0.4,51.76,-0.18,710.38,0.03
2026-04-29 10:55:00,1,BEARISH,194,240,77,711.61,-0.01,660.91,0.51,273.0,-0.33,159.0,0.73,52.01,0.32,710.8,0.11
2026-04-29 11:55:01,1,BEARISH,141,224,50,709.5,-0.31,658.78,0.19,271.32,-0.95,158.26,0.26,51.72,-0.25,710.87,-0.19
2026-04-29 13:55:01,1,BEARISH,110,156,38,710.34,-0.19,659.24,0.26,271.46,-0.89,158.3,0.29,51.89,0.08,710.3,0.0
2026-04-29 14:55:01,1,BEARISH,105,156,34,709.61,-0.29,659.66,0.32,270.91,-1.1,158.47,0.39,51.81,-0.08,710.17,-0.08
