timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-05 14:36:28,4,TRENDING,363,205,120,723.02,0.7,681.32,1.25,281.87,1.44,165.23,1.96,51.53,-0.11,131.48,127.02,129.03,130.85,67.34,63.78,64.91,66.05
2026-05-05 15:28:03,4,TRENDING,313,183,94,723.31,0.74,681.32,1.25,282.01,1.49,165.27,1.99,51.6,0.05,131.66,127.02,129.03,130.85,67.35,63.78,64.91,66.05
