timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg
2026-04-27 09:55:03,3,CHOPPY,253,214,70,714.04,0.01,662.84,-0.16,277.59,0.34,159.67,-0.34,51.69,0.53
2026-04-27 10:55:01,1,BEARISH,181,216,45,713.54,-0.06,662.15,-0.26,277.01,0.13,159.2,-0.64,51.88,0.88,713.6,-0.01
2026-04-27 11:55:12,1,BEARISH,127,182,29,713.25,-0.1,662.13,-0.26,276.76,0.04,159.46,-0.47,51.79,0.72,713.47,-0.04
2026-04-27 13:55:01,1,BEARISH,94,110,22,714.77,0.12,663.79,-0.01,276.52,-0.05,160.02,-0.12,51.72,0.57,713.74,0.15
2026-04-27 14:55:01,3,CHOPPY,86,82,18,714.89,0.13,663.02,-0.13,276.71,0.02,159.88,-0.22,51.81,0.77
