timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-04-16 09:55:00,0,BEARISH,227,234,68,698.74,-0.17,635.35,-0.32,268.58,-0.3,149.78,-0.35,52.2,0.06,700.52,-0.26
2026-04-16 10:55:00,3,CHOPPY,235,194,76,700.06,0.02,638.55,0.18,269.12,-0.1,151.15,0.57,52.08,-0.16
2026-04-16 11:55:00,4,TRENDING,232,150,85,701.73,0.26,640.74,0.52,269.73,0.12,151.73,0.95,52.15,-0.05,121.0,118.12,119.21,121.14,56.54,54.07,54.91,56.48
2026-04-16 13:55:00,3,CHOPPY,158,102,57,701.14,0.17,640.32,0.46,269.19,-0.07,151.68,0.92,52.06,-0.2
2026-04-16 14:55:01,3,CHOPPY,136,90,48,700.61,0.1,638.97,0.25,269.28,-0.04,151.55,0.83,52.09,-0.15
