timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-05-08 14:33:52,5,TRENDING,316,304,134,736.47,0.67,705.29,1.49,282.99,0.26,173.29,2.12,51.38,-0.33,138.7,134.5,136.54,138.07,74.51,70.05,71.67,72.97
2026-05-08 15:25:52,4,TRENDING,289,265,117,736.57,0.68,706.87,1.72,283.03,0.27,173.73,2.38,51.31,-0.48,138.74,134.5,136.54,138.07,74.97,70.05,71.67,72.97
2026-05-08 16:22:29,4,TRENDING,242,227,95,737.28,0.78,708.13,1.9,283.3,0.37,174.21,2.66,51.35,-0.38,139.11,134.5,136.54,138.07,75.36,70.05,71.67,72.97
2026-05-08 17:22:59,4,TRENDING,219,192,91,737.63,0.83,710.06,2.18,283.87,0.57,175.15,3.22,51.25,-0.57,139.33,134.5,136.54,138.07,75.95,70.05,71.67,72.97
