timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-08-04 14:45:21,4,TRENDING,433,199,90,765.72,1.06,715.89,2.26,299.32,1.05,184.71,3.75,57.83,0.78,150.98,142.93,144.89,148.29,72.57,65.16,66.79,69.58
2026-08-04 15:42:00,4,TRENDING,399,182,77,767.89,1.35,718.66,2.66,300.4,1.41,185.85,4.39,57.9,0.9,152.23,142.93,144.89,148.29,73.36,65.16,66.79,69.58
2026-08-04 16:30:54,4,TRENDING,358,152,69,769.16,1.52,719.74,2.81,301.01,1.62,186.19,4.58,57.88,0.88,152.97,142.93,144.89,148.29,73.69,65.16,66.79,69.58
