timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-07-13 14:54:46,0,BEARISH,144,235,22,751.73,-0.43,716.04,-1.3,294.39,-0.54,182.79,-1.61,55.69,-0.04,752.53,-0.11
2026-07-13 15:49:58,0,BEARISH,107,161,20,751.68,-0.43,715.9,-1.32,294.21,-0.6,182.9,-1.55,55.85,0.24,752.47,-0.11
2026-07-13 16:43:46,0,BEARISH,87,137,18,750.35,-0.61,713.53,-1.65,293.68,-0.78,181.8,-2.14,55.9,0.34,752.04,-0.23
2026-07-13 17:33:53,0,BEARISH,65,116,10,749.96,-0.66,713.2,-1.7,293.37,-0.89,181.57,-2.27,55.96,0.44,751.73,-0.23
2026-07-13 18:25:22,0,BEARISH,57,103,10,749.19,-0.76,712.1,-1.85,292.97,-1.02,181.16,-2.49,55.94,0.42,751.45,-0.3
