timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-09-22 13:59:27,4,TRENDING,299,193,86,773.8,0.04,744.88,0.46,288.13,0.89,195.43,0.3,55.35,-0.97,154.27,150.96,152.92,156.02,80.05,76.0,77.74,80.66
2026-09-22 14:58:27,3,CHOPPY,280,273,77,773.5,0.0,744.87,0.46,286.49,0.32,195.01,0.08,54.81,-1.94
2026-09-22 15:57:16,2,CHOPPY,237,269,51,772.7,-0.1,744.04,0.35,286.52,0.33,195.02,0.09,54.72,-2.11
2026-09-22 16:57:12,2,CHOPPY,204,216,45,773.46,-0.01,745.28,0.51,286.96,0.48,195.57,0.37,54.91,-1.77
2026-09-22 17:57:36,4,TRENDING,190,169,43,774.02,0.07,745.92,0.6,287.85,0.79,195.7,0.44,55.01,-1.58,154.38,150.96,152.92,156.02,80.38,76.0,77.74,80.66
2026-09-22 18:57:02,3,CHOPPY,158,180,34,773.88,0.05,746.18,0.64,287.42,0.64,195.96,0.57,54.93,-1.74
