timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg
2026-04-24 09:55:00,2,CHOPPY,192,221,86,709.51,0.15,657.55,0.94,274.48,-0.38,158.01,1.39,51.58,-0.43
2026-04-24 10:55:01,3,CHOPPY,198,199,70,711.14,0.38,659.8,1.29,276.08,0.2,159.19,2.15,51.58,-0.43
2026-04-24 11:55:00,4,TRENDING,199,163,64,713.93,0.77,662.81,1.75,277.87,0.85,159.94,2.63,51.62,-0.36,126.97,121.31,123.79,126.63,62.28,57.63,59.18,60.77
2026-04-24 12:55:01,4,TRENDING,148,136,44,713.46,0.71,662.96,1.77,277.42,0.69,159.97,2.65,51.51,-0.57,126.68,121.31,123.79,126.63,62.33,57.63,59.18,60.77
2026-04-24 13:55:01,4,TRENDING,136,116,35,713.84,0.76,663.82,1.9,277.33,0.66,160.18,2.78,51.53,-0.51,126.96,121.31,123.79,126.63,62.58,57.63,59.18,60.77
2026-04-24 14:55:00,4,TRENDING,115,95,29,713.36,0.69,663.17,1.8,277.08,0.57,160.05,2.7,51.47,-0.63,126.66,121.31,123.79,126.63,62.38,57.63,59.18,60.77
