timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,spy_vwap,vwap_diff_pct
2026-07-31 14:43:55,0,BEARISH,234,376,48,741.26,-0.06,684.28,0.11,289.77,-0.96,174.18,-0.88,56.85,-0.27,741.81,-0.07
