timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg
2026-04-10 09:55:09,3,CHOPPY,208,137,76,680.62,0.1,612.23,0.33,261.78,-0.07,142.75,0.48,50.67,-1.28
2026-04-10 10:55:00,3,CHOPPY,190,176,61,680.8,0.13,611.94,0.29,261.68,-0.11,142.76,0.49,50.86,-0.92
2026-04-10 11:55:01,1,BEARISH,148,157,36,679.77,-0.02,610.93,0.12,261.11,-0.32,142.66,0.42,50.67,-1.3,681.02,-0.19
2026-04-10 13:55:01,1,BEARISH,92,104,25,679.51,-0.06,610.82,0.1,261.19,-0.29,142.83,0.53,50.78,-1.07,680.44,-0.14
2026-04-10 14:55:01,1,BEARISH,75,95,24,679.25,-0.1,610.43,0.04,261.33,-0.24,142.72,0.46,50.81,-1.0,680.27,-0.15
