timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg
2026-05-01 09:55:01,3,CHOPPY,255,208,97,722.7,0.56,673.1,0.8,277.34,-0.23,161.49,1.25,52.4,0.53
2026-05-01 15:18:30,4,TRENDING,268,195,91,722.98,0.6,674.28,0.98,278.35,0.14,161.62,1.33,52.35,0.43,131.52,126.14,128.02,131.05,65.37,61.56,62.68,64.66
2026-05-01 16:17:51,4,TRENDING,223,155,75,722.93,0.59,674.79,1.06,279.15,0.42,161.9,1.5,52.33,0.38,131.55,126.14,128.02,131.05,65.5,61.56,62.68,64.66
