timestamp,score,regime,strength_count,weakness_count,momentum_count,SPY_price,SPY_chg,QQQ_price,QQQ_chg,IWM_price,IWM_chg,XLK_price,XLK_chg,XLF_price,XLF_chg,UPRO_price,UPRO_S1,UPRO_PP,UPRO_R1,TQQQ_price,TQQQ_S1,TQQQ_PP,TQQQ_R1
2026-08-19 14:08:53,4,TRENDING,376,197,133,769.65,0.29,714.31,-0.45,302.29,0.68,183.18,-1.32,58.13,0.5,152.51,150.59,151.53,152.14,71.52,71.71,72.83,73.66
2026-08-19 15:04:57,4,TRENDING,417,178,134,772.17,0.62,717.91,0.06,303.05,0.94,184.19,-0.77,58.12,0.48,153.98,150.59,151.53,152.14,72.6,71.71,72.83,73.66
