report_date_as_yyyy_mm_dd,SP500_Max,NASDAQ_Max,USTBOND_Min,USTBOND_Max,10Y_Max,spy_z_composite,qqq_z_composite,composite_z_score,relative_strength,spy_smi_expanding,spy_smi_rolling,qqq_smi_expanding,qqq_smi_rolling,composite_smi_expanding,composite_smi_rolling,SP500_Max_lagged,NASDAQ_Max_lagged,USTBOND_Min_lagged,USTBOND_Max_lagged,10Y_Max_lagged,spy_z_composite_lagged,qqq_z_composite_lagged,composite_z_score_lagged,relative_strength_lagged,spy_smi_expanding_lagged,spy_smi_rolling_lagged,qqq_smi_expanding_lagged,qqq_smi_rolling_lagged,composite_smi_expanding_lagged,composite_smi_rolling_lagged
2022-06-28T00:00:00.000,2.2642410290391735,0.4541485285290715,-0.4220216146238419,0.8264638453547885,-0.8701951415470557,0.9896036567611715,-0.8204888437489306,0.08455740650612054,-1.8100925005101018,-0.7554115842859144,-0.5652438689804482,-2.810429530316938,-2.1011471300193145,-1.662822284991452,-1.1399488369884985,2.2642410290391735,0.4541485285290715,-0.3080957069515663,0.8264638453547885,-0.8701951415470557,0.8756777490888958,-0.9344147514212062,-0.02936850116615508,-1.8100925005101018,-0.8806947378121746,-0.6877602791194406,-2.924355437989213,-2.285254302270979,-1.797744293189757,-1.3687483846578705
2022-07-05T00:00:00.000,2.2642410290391735,0.4541485285290715,-0.7225607154474317,0.8264638453547885,-0.8701951415470557,1.290142757584761,-0.5199497429253408,0.3850965073297101,-1.8100925005101018,-0.4435152376083402,-0.2599521499194042,-2.509890429493348,-1.7564837597252922,-1.3412870836418334,-0.809947649433437,2.2642410290391735,0.4541485285290715,-0.4220216146238419,0.8264638453547885,-0.8701951415470557,0.9896036567611715,-0.8204888437489306,0.08455740650612054,-1.8100925005101018,-0.7554115842859144,-0.5652438689804482,-2.810429530316938,-2.1011471300193145,-1.662822284991452,-1.1399488369884985
2022-07-12T00:00:00.000,2.2642410290391735,0.4541485285290715,-1.117442714107194,0.8264638453547885,-0.8701951415470557,1.6850247562445233,-0.12506774426557854,0.7799785059894724,-1.8100925005101018,-0.046809608927622204,0.13492984874035807,-2.114607970177605,-1.264285879726414,-0.9396594888229697,-0.3274480554988952,2.2642410290391735,0.4541485285290715,-0.7225607154474317,0.8264638453547885,-0.8701951415470557,1.290142757584761,-0.5199497429253408,0.3850965073297101,-1.8100925005101018,-0.4435152376083402,-0.2599521499194042,-2.509890429493348,-1.7564837597252922,-1.3412870836418334,-0.809947649433437
2022-07-19T00:00:00.000,2.4449275875888086,0.4541485285290715,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,0.1224256856059549,1.1178152151358236,-1.990779059059737,0.3795467494725906,0.5631098371615266,-1.8667140796500905,-0.8529748183984848,-0.595077183517517,0.04028495911342267,2.2642410290391735,0.4541485285290715,-1.117442714107194,0.8264638453547885,-0.8701951415470557,1.6850247562445233,-0.12506774426557854,0.7799785059894724,-1.8100925005101018,-0.046809608927622204,0.13492984874035807,-2.114607970177605,-1.264285879726414,-0.9396594888229697,-0.3274480554988952
2022-07-26T00:00:00.000,2.4449275875888086,0.09180336344307938,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,-0.239919479480037,0.9366426325928274,-2.3531242241457293,0.36818950361860603,0.5631098371615266,-2.2289200763885235,-1.128615803512501,-0.7715626591229068,-0.05030133215807553,2.4449275875888086,0.4541485285290715,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,0.1224256856059549,1.1178152151358236,-1.990779059059737,0.3795467494725906,0.5631098371615266,-1.8667140796500905,-0.8529748183984848,-0.595077183517517,0.04028495911342267
2022-08-02T00:00:00.000,2.4449275875888086,0.8513672958221734,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,0.5196444528990569,1.3164245987823748,-1.5935602917666352,0.35683225776462146,0.5631098371615266,-1.4692169756618703,-0.3387813341495971,-0.3870935859957527,0.3294806340314719,2.4449275875888086,0.09180336344307938,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,-0.239919479480037,0.9366426325928274,-2.3531242241457293,0.36818950361860603,0.5631098371615266,-2.2289200763885235,-1.128615803512501,-0.7715626591229068,-0.05030133215807553
2022-08-09T00:00:00.000,2.4449275875888086,1.2839731939123176,-1.7306650870585578,-0.4220216146238419,-1.3946741657578714,3.202940123513337,2.041985729836846,2.6224629266750914,-1.160954393676491,1.4436865449324634,1.6528452160091716,0.05298513292835971,1.183559942788192,0.9142576349593572,1.6355189619241886,2.4449275875888086,0.8513672958221734,-1.3267280899947302,0.598848626772071,-1.0596023061457758,2.113204744665692,0.5196444528990569,1.3164245987823748,-1.5935602917666352,0.35683225776462146,0.5631098371615266,-1.4692169756618703,-0.3387813341495971,-0.3870935859957527,0.3294806340314719
2022-08-16T00:00:00.000,2.4449275875888086,1.5138410478197732,-1.801531394302663,-0.7225607154474317,-1.5903154290828159,3.3787042682560875,2.447617728487052,2.91316099837157,-0.9310865397690353,1.6165695979954111,1.8286093607519223,0.45847796323100676,1.5891919414383981,1.2002685997182292,1.926217033620667,2.4449275875888086,1.2839731939123176,-1.7306650870585578,-0.4220216146238419,-1.3946741657578714,3.202940123513337,2.041985729836846,2.6224629266750914,-1.160954393676491,1.4436865449324634,1.6528452160091716,0.05298513292835971,1.183559942788192,0.9142576349593572,1.6355189619241886
2022-08-23T00:00:00.000,2.4449275875888086,1.5138410478197732,-1.8937434269663889,-1.002232609054458,-1.4653300924031418,3.8755735312065136,2.9444869914374783,3.410030261321996,-0.9310865397690353,2.093191978508953,2.3254786237023484,0.954946765525452,2.086061204388824,1.6903922665095539,2.423086296571093,2.4449275875888086,1.5138410478197732,-1.801531394302663,-0.7225607154474317,-1.5903154290828159,3.3787042682560875,2.447617728487052,2.91316099837157,-0.9310865397690353,1.6165695979954111,1.8286093607519223,0.45847796323100676,1.5891919414383981,1.2002685997182292,1.926217033620667
2022-08-30T00:00:00.000,2.4449275875888086,1.5569688083981836,-1.8937434269663889,-1.002232609054458,-1.2185560204559251,4.122347603153731,3.2343888239631053,3.6783682135584175,-0.8879587791906249,2.3197191680192857,2.5722526956495657,1.2444481373950982,2.3759630369144515,1.951984622586874,2.6914242488075146,2.4449275875888086,1.5138410478197732,-1.8937434269663889,-1.002232609054458,-1.4653300924031418,3.8755735312065136,2.9444869914374783,3.410030261321996,-0.9310865397690353,2.093191978508953,2.3254786237023484,0.954946765525452,2.086061204388824,1.6903922665095539,2.423086296571093
