Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-09 16:40:02.793191,RISK_ON,67.6782925969103,Financials,56.371186319202806,8,9859.25,0.14500000000000002,BEARISH (STALE-174d)
