Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-17 16:40:05.133398,RISK_ON,78.62543724745804,Financials,59.17324949214292,8,9785.7,0.23875000000000002,BEARISH (STALE-182d)
