Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-01-01 16:30:19.255955,NEUTRAL,44.89364114016905,Communication Services,59.62205323422106,8,9899.32,0.19,BEARISH (STALE-76d)
