Ticker,Company,Sector,Sector_ETF,Sector_Score,Price,ATR,Entry_Zone_Low,Entry_Zone_High,Limit_Buy_Price,Entry_Method,Shares,Investment,Entry_Price,Stop_Loss,Stop_Loss_Pct,Take_Profit,Take_Profit_Pct,Take_Profit_Extended,Potential_Loss,Potential_Gain,Risk_Reward,Max_Hold_Days,Market_Mode,Volume,Analyst_Rating,Recommendation
AMA,Defiance Daily Target 2X Long AMAT ETF,Financial,XLF,57.626670163070926,42.4,3.5,40.65,43.45,43.45,ATR-based,23,975.2,42.4,35.4,-16.5,52.9,24.8,59.9,185.15,217.35,1.17,21,RISK_OFF,22002,,CONSIDER
AMDY,Yieldmax AMD Option Income Strategy ETF,Financial,XLF,57.626670163070926,56.53,3.14,54.96,57.47,57.47,ATR-based,17,961.01,56.53,50.25,-11.1,65.95,16.7,72.23,122.77,144.13,1.17,21,RISK_OFF,36062,,CONSIDER
ARKX,ARK Space & Defense Innovation ETF,Financial,XLF,57.626670163070926,34.72,1.26,34.09,35.1,35.1,ATR-based,28,972.16,34.72,32.2,-7.3,38.5,10.9,41.02,81.14,95.26,1.17,21,RISK_OFF,87673,,CONSIDER
ARMG,Leverage Shares 2X Long ARM Daily ETF,Financial,XLF,57.626670163070926,48.48,7.77,44.59,50.81,50.81,ATR-based,20,969.6,48.48,32.94,-32.1,71.79,48.1,87.33,357.42,419.58,1.17,21,RISK_OFF,539421,,CONSIDER
BEX,Tradr 2X Long BE Daily ETF,Financial,XLF,57.626670163070926,54.32,9.89,49.38,57.29,57.29,ATR-based,18,977.76,54.32,34.54,-36.4,83.99,54.6,103.77,409.45,480.65,1.17,21,RISK_OFF,78340,,CONSIDER
BHYP,Bitwise Hyperliquid ETF,Financial,XLF,57.626670163070926,38.23,3.26,36.6,39.21,39.21,ATR-based,26,993.98,38.23,31.71,-17.1,48.01,25.6,54.53,194.95,228.85,1.17,21,RISK_OFF,67203,,CONSIDER
CGBL,Capital Group Core Balanced ETF,Financial,XLF,57.626670163070926,37.91,0.44,37.69,38.04,38.04,ATR-based,26,985.66,37.91,37.03,-2.3,39.23,3.5,40.11,26.31,30.89,1.17,21,RISK_OFF,1654994,,CONSIDER
CHPY,YieldMax Semiconductor Portfolio Option Income ETF,Financial,XLF,57.626670163070926,86.28,3.84,84.36,87.43,87.43,ATR-based,11,949.08,86.28,78.6,-8.9,97.8,13.4,105.48,97.15,114.05,1.17,21,RISK_OFF,61407,,CONSIDER
CIFG,Leverage Shares 2X Long CIFR Daily ETF,Financial,XLF,57.626670163070926,15.69,2.54,14.42,16.45,16.45,ATR-based,63,988.47,15.69,10.61,-32.4,23.31,48.6,28.39,368.05,432.05,1.17,21,RISK_OFF,19200,,CONSIDER
DDM,ProShares Ultra Dow30 2x Shares,Financial,XLF,57.626670163070926,64.45,1.53,63.69,64.91,64.91,ATR-based,15,966.75,64.45,61.39,-4.7,69.04,7.1,72.1,52.79,61.97,1.17,21,RISK_OFF,29265,,CONSIDER
