Ticker,Company,Sector,Sector_ETF,Sector_Score,Price,ATR,Entry_Zone_Low,Entry_Zone_High,Limit_Buy_Price,Entry_Method,Shares,Investment,Entry_Price,Stop_Loss,Stop_Loss_Pct,Take_Profit,Take_Profit_Pct,Take_Profit_Extended,Potential_Loss,Potential_Gain,Risk_Reward,Max_Hold_Days,Market_Mode,Volume,Analyst_Rating,Recommendation
CVI,CVR Energy Inc,Energy,XLE,65.55573280090951,48.6,2.11,47.55,49.23,49.23,ATR-based,17,826.2,48.6,44.38,-8.7,54.93,13.0,59.15,82.5,96.85,1.17,21,RISK_OFF,1656131,4.14,CONSIDER
GFR,Greenfire Resources Ltd,Energy,XLE,65.55573280090951,6.25,0.24,6.13,6.32,6.32,ATR-based,133,831.25,6.25,5.77,-7.7,6.97,11.5,7.45,73.42,86.18,1.17,21,RISK_OFF,3511967,,CONSIDER
HPK,HighPeak Energy Inc,Energy,XLE,65.55573280090951,8.58,0.45,8.36,8.71,8.71,ATR-based,97,832.26,8.58,7.68,-10.5,9.93,15.7,10.83,100.4,117.85,1.17,21,RISK_OFF,866417,5.0,CONSIDER
KNTK,Kinetik Holdings Inc,Energy,XLE,65.55573280090951,54.2,1.56,53.42,54.67,54.67,ATR-based,15,813.0,54.2,51.08,-5.8,58.88,8.6,62.0,53.82,63.18,1.17,21,RISK_OFF,1625387,1.74,CONSIDER
OBE,Obsidian Energy Ltd,Energy,XLE,65.55573280090951,12.74,0.58,12.45,12.91,12.91,ATR-based,65,828.1,12.74,11.58,-9.1,14.48,13.7,15.64,86.71,101.79,1.17,21,RISK_OFF,2066259,2.25,CONSIDER
SUNC,SunocoCorp LLC,Energy,XLE,65.55573280090951,81.18,1.98,80.19,81.77,81.77,ATR-based,10,811.8,81.18,77.22,-4.9,87.12,7.3,91.08,45.54,53.46,1.17,21,RISK_OFF,750003,1.25,CONSIDER
USAC,USA Compression Partners LP,Energy,XLE,65.55573280090951,27.77,0.56,27.49,27.94,27.94,ATR-based,30,833.1,27.77,26.65,-4.0,29.45,6.0,30.57,38.64,45.36,1.17,21,RISK_OFF,581460,2.83,CONSIDER
ANGX,Angel Studios Inc,Communication Services,XLC,54.44976958422009,5.38,0.3,5.23,5.47,5.47,ATR-based,154,828.52,5.38,4.78,-11.2,6.28,16.7,6.88,106.26,124.74,1.17,21,RISK_OFF,2819488,1.0,CONSIDER
ARW,Arrow Electronics Inc,Technology,XLK,53.11648259190463,213.44,6.76,210.06,215.47,215.47,ATR-based,3,640.32,213.44,199.92,-6.3,233.72,9.5,247.24,46.64,54.76,1.17,21,RISK_OFF,903636,2.62,CONSIDER
QRVO,Qorvo Inc,Technology,XLK,53.11648259190463,112.36,3.42,110.65,113.39,113.39,ATR-based,7,786.52,112.36,105.52,-6.1,122.62,9.1,129.46,55.06,64.64,1.17,21,RISK_OFF,2252037,3.0,CONSIDER
SWKS,Skyworks Solutions Inc,Technology,XLK,53.11648259190463,84.03,3.6,82.23,85.11,85.11,ATR-based,9,756.27,84.03,76.83,-8.6,94.83,12.9,102.03,74.52,87.48,1.17,21,RISK_OFF,11316865,3.04,CONSIDER
WLTH,Wealthfront Corp,Technology,XLK,53.11648259190463,10.88,0.42,10.67,11.01,11.01,ATR-based,76,826.88,10.88,10.04,-7.7,12.14,11.6,12.98,73.42,86.18,1.17,21,RISK_OFF,7246791,1.86,CONSIDER
