Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-01-10 16:30:18.738350,NEUTRAL,53.92419133099243,Materials,66.78197596450052,8,9759.760000000002,0.1325,BEARISH (STALE-85d)
