Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-07-14 20:59:22.539679,RISK_OFF,51.2770045588528,Financials,57.45933813274138,14,9563.61,1.17,N/A
