Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-21 16:40:02.630620,RISK_ON,70.55075482314324,Technology,61.42898896809266,8,9754.72,0.06875,BEARISH (STALE-186d)
