Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-03-31 16:40:02.909192,NEUTRAL,40.23527376426372,Energy,68.17555967072005,8,9843.86,0.14625,BEARISH (STALE-165d)
