Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-11-26 16:30:17.686995,RISK_OFF,35.168486269544225,Healthcare,68.3480190212794,3,9991.99,0.04666666666666667,BEARISH (STALE-40d)
