Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-10 16:40:03.830832,RISK_ON,72.52588581910008,Financials,57.34613108368933,8,9786.259999999998,0.24,BEARISH (STALE-175d)
