Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-09-21 20:42:14.572498,RISK_OFF,63.25510688706151,Technology,64.64310676160993,12,9343.73,1.17,N/A
