Ticker,Company,Sector,Sector_ETF,Sector_Score,Price,ATR,Entry_Zone_Low,Entry_Zone_High,Limit_Buy_Price,Entry_Method,Shares,Investment,Entry_Price,Stop_Loss,Stop_Loss_Pct,Take_Profit,Take_Profit_Pct,Take_Profit_Extended,Potential_Loss,Potential_Gain,Risk_Reward,Max_Hold_Days,Market_Mode,Volume,Analyst_Rating,Recommendation
CNR,Core Natural Resources Inc,Energy,XLE,59.90301306304893,89.98,3.33,88.31,90.98,90.98,ATR-based,7,629.86,89.98,83.32,-7.4,99.97,11.1,106.63,53.61,62.94,1.17,21,RISK_OFF,1089821,1.0,CONSIDER
FTK,Flotek Industries Inc,Energy,XLE,59.90301306304893,36.43,2.47,35.2,37.17,37.17,ATR-based,18,655.74,36.43,31.49,-13.6,43.84,20.3,48.78,102.26,120.04,1.17,21,RISK_OFF,1058628,1.0,CONSIDER
GTE,Gran Tierra Energy Inc,Energy,XLE,59.90301306304893,9.47,0.8,9.07,9.71,9.71,ATR-based,70,662.9,9.47,7.87,-16.9,11.87,25.3,13.47,128.8,151.2,1.17,21,RISK_OFF,3896866,2.0,CONSIDER
HP,Helmerich & Payne Inc,Energy,XLE,59.90301306304893,37.07,1.49,36.33,37.52,37.52,ATR-based,17,630.19,37.07,34.09,-8.0,41.54,12.1,44.52,58.26,68.39,1.17,21,RISK_OFF,2585247,2.47,CONSIDER
KNTK,Kinetik Holdings Inc,Energy,XLE,59.90301306304893,50.17,1.55,49.4,50.64,50.64,ATR-based,13,652.21,50.17,47.07,-6.2,54.82,9.3,57.92,46.35,54.4,1.17,21,RISK_OFF,2278211,1.63,CONSIDER
LB,Landbridge Company LLC,Energy,XLE,59.90301306304893,80.4,3.45,78.68,81.44,81.44,ATR-based,8,643.2,80.4,73.5,-8.6,90.75,12.9,97.65,63.48,74.52,1.17,21,RISK_OFF,623983,1.89,CONSIDER
OXY,Occidental Petroleum Corp,Energy,XLE,59.90301306304893,56.04,1.83,55.12,56.59,56.59,ATR-based,11,616.44,56.04,52.38,-6.5,61.53,9.8,65.19,46.3,54.35,1.17,21,RISK_OFF,16213290,2.34,CONSIDER
RNGR,Ranger Energy Services Inc,Energy,XLE,59.90301306304893,16.04,0.57,15.75,16.21,16.21,ATR-based,41,657.64,16.04,14.9,-7.1,17.75,10.7,18.89,53.75,63.1,1.17,21,RISK_OFF,768553,1.67,CONSIDER
ACT,Enact Holdings Inc,Financial,XLF,57.62238859300651,48.67,1.12,48.11,49.01,49.01,ATR-based,13,632.71,48.67,46.43,-4.6,52.03,6.9,54.27,33.49,39.31,1.17,21,RISK_OFF,539345,2.67,CONSIDER
AVDV,Avantis International Small Cap Value ETF,Financial,XLF,57.62238859300651,108.18,1.52,107.42,108.64,108.64,ATR-based,6,649.08,108.18,105.14,-2.8,112.74,4.2,115.78,20.98,24.62,1.17,21,RISK_OFF,1698663,,CONSIDER
BBDC,Barings BDC Inc,Financial,XLF,57.62238859300651,9.2,0.22,9.09,9.27,9.27,ATR-based,72,662.4,9.2,8.76,-4.8,9.86,7.2,10.3,36.43,42.77,1.17,21,RISK_OFF,1801888,1.83,CONSIDER
BBJP,JPMorgan BetaBuilders Japan ETF,Financial,XLF,57.62238859300651,76.83,1.38,76.14,77.24,77.24,ATR-based,8,614.64,76.83,74.07,-3.6,80.97,5.4,83.73,25.39,29.81,1.17,21,RISK_OFF,3938484,,CONSIDER
BOW,Bowhead Specialty Holdings Inc,Financial,XLF,57.62238859300651,33.87,1.28,33.23,34.25,34.25,ATR-based,19,643.53,33.87,31.31,-7.6,37.71,11.3,40.27,55.94,65.66,1.17,21,RISK_OFF,657698,2.5,CONSIDER
ASPN,Aspen Aerogels Inc,Basic Materials,XLB,55.3491846196114,6.89,0.53,6.62,7.05,7.05,ATR-based,96,661.44,6.89,5.83,-15.4,8.48,23.1,9.54,117.02,137.38,1.17,21,RISK_OFF,14387731,2.0,CONSIDER
AVNT,Avient Corp,Basic Materials,XLB,55.3491846196114,42.65,1.56,41.87,43.12,43.12,ATR-based,15,639.75,42.65,39.53,-7.3,47.33,11.0,50.45,53.82,63.18,1.17,21,RISK_OFF,1936807,1.56,CONSIDER
