Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-11-19 16:20:05.350762,RISK_OFF,17.97824509366336,Healthcare,60.88630925469115,4,9644.2,0.285,BEARISH (STALE-33d)
