Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-06-22 21:29:44.362099,NEUTRAL,52.224069782109325,Industrials,59.45408407534274,13,7893.47,1.17,N/A
