Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-11-20 16:30:13.414041,RISK_OFF,12.332777148561547,Healthcare,59.20591140764694,8,9315.759999999998,0.11,BEARISH (STALE-34d)
