Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-06-08 21:18:49.750614,RISK_OFF,38.096653332518144,Healthcare,57.80477268429293,6,9833.93,1.17,N/A
