Date,Ticker,Sector_Name,Close,Volume,Momentum_5d,Momentum_20d,RS_vs_SPY,Volume_Pressure,Volatility,Sector_Score,FinViz_Code,Rank
2026-04-01,XLE,Energy,58.970001220703125,"Ticker
XLE    96360225
Name: 2026-04-01 00:00:00, dtype: int64",-2.641569229292595,5.633201006815858,0.09734688536916314,53.27306772364644,36.845827121761644,55.96651333705451,sec_energy,1
2026-04-01,XLF,Financials,49.439998626708984,"Ticker
XLF    61352519
Name: 2026-04-01 00:00:00, dtype: int64",0.20267222094008108,-3.5065288182728027,0.005949587118276534,40.738679942537544,46.65259857143831,46.438279680804804,sec_financial,2
2026-04-01,XLB,Materials,50.459999084472656,"Ticker
XLB    19738212
Name: 2026-04-01 00:00:00, dtype: int64",2.125074358031065,-2.3798074368484246,0.017216800932520315,42.57302935635904,14.82701749107126,45.51827369179316,sec_basicmaterials,3
2026-04-01,XLU,Utilities,46.11000061035156,"Ticker
XLU    29942738
Name: 2026-04-01 00:00:00, dtype: int64",1.9005538350310713,-1.7720023722698652,0.02329485157830591,37.283685929649415,8.640870102251839,44.35978712294786,sec_utilities,4
2026-04-01,XLK,Technology,134.91000366210938,"Ticker
XLK    16947768
Name: 2026-04-01 00:00:00, dtype: int64",-1.3527280776792439,-3.4054966512705453,0.006959908788299107,42.71231061623121,2.833104997425508,41.92992850569677,sec_technology,5
2026-04-01,XLY,Consumer Discretionary,109.80000305175781,"Ticker
XLY    12712202
Name: 2026-04-01 00:00:00, dtype: int64",-0.8398810412548863,-5.472487610087851,-0.013710000799873945,44.082258633027536,6.000115608264764,40.6587670258924,sec_consumercyclical,6
2026-04-01,XLP,Consumer Staples,81.45999908447266,"Ticker
XLP    27590229
Name: 2026-04-01 00:00:00, dtype: int64",-0.06134590902627801,-6.013639438141205,-0.01912151908040749,24.561345875711858,31.459592120101064,39.07079435045099,sec_consumerdefensive,7
2026-04-01,XLV,Healthcare,147.72999572753906,"Ticker
XLV    14177195
Name: 2026-04-01 00:00:00, dtype: int64",1.0188663692608069,-5.547725425551331,-0.014462378954508748,34.552593608024004,0.0,38.821083608808024,sec_healthcare,8
2026-04-01,XLRE,Real Estate,40.95000076293945,"Ticker
XLRE    10820252
Name: 2026-04-01 00:00:00, dtype: int64",1.6886026755549288,-5.792406592743093,-0.016909190626426374,33.32749511689883,0.10906544422832098,38.610183810331705,sec_realestate,9
2026-04-01,XLC,Communication Services,111.23999786376953,"Ticker
XLC    8151697
Name: 2026-04-01 00:00:00, dtype: int64",-0.17947287621594699,-6.056925301769944,-0.019554377716694882,32.73497099914221,1.9381616782874147,37.66283968045109,sec_communicationservices,10
2026-04-01,XLI,Industrials,164.42999267578125,"Ticker
XLI    16434166
Name: 2026-04-01 00:00:00, dtype: int64",-0.40582277587214444,-6.295378039898236,-0.0219389050979778,34.65706466636069,0.0,37.52444954807527,sec_industrials,11
