Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-11-11 16:20:03.100740,NEUTRAL,44.82407824923562,Healthcare,64.29362185574105,8,9832.65,2.4,BEARISH (STALE-25d)
