Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-08-12 20:56:21.411122,RISK_OFF,64.70940724259269,Energy,61.9295309975239,7,9877.51,1.17,N/A
