Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2025-12-27 16:30:17.625373,NEUTRAL,52.24498606438205,Financials,62.246203967007695,8,9761.27,0.05,BEARISH (STALE-71d)
