Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-04-30 16:40:02.836065,RISK_ON,63.132253811078705,Technology,76.38734710976948,8,9860.14,0.06375,BEARISH (STALE-195d)
