Date,Market_Mode,Avg_FG_Score,Top_Sector,Top_Sector_Score,Num_Positions,Total_Investment,Avg_Risk_Reward,COT_Sentiment
2026-06-17 21:21:59.638246,RISK_OFF,49.6291758482653,Financials,60.31522201527305,13,8385.82,1.17,N/A
